alert_packet_id,packet_start_plot_order_index,packet_end_plot_order_index,packet_row_count,rows_from_packet_start_to_broken,contains_pre_failure_alert,contains_failure_hit,contains_recovery_alert,contains_stable_normal_alert
615,171810,171810,1,-154655,0,0,0,1
616,171819,171819,1,-154664,0,0,0,1
617,171842,171842,1,-154687,0,0,0,1
618,171858,171858,1,-154703,0,0,0,1
619,171876,171881,6,-154721,0,0,0,1
620,171921,171921,1,-154766,0,0,0,1
621,171933,171935,3,-154778,0,0,0,1
622,171945,171949,5,-154790,0,0,0,1
623,171978,171989,12,-154823,0,0,0,1
624,172005,172007,2,-154850,0,0,0,1
625,172014,172019,5,-154859,0,0,0,1
626,172040,172048,9,-154885,0,0,0,1
627,172068,172072,2,-154913,0,0,0,1
628,172115,172139,25,-154960,0,0,0,1
629,172145,172164,14,-154990,0,0,0,1
630,172170,172186,16,-155015,0,0,0,1
631,172192,172193,2,-155037,0,0,0,1
632,172216,172222,4,-155061,0,0,0,1
633,172244,172246,3,-155089,0,0,0,1
634,172253,172253,1,-155098,0,0,0,1
635,172275,172308,27,-155120,0,0,0,1
636,172323,172342,14,-155168,0,0,0,1
637,172365,172367,3,-155210,0,0,0,1
638,172373,172379,7,-155218,0,0,0,1
639,172400,172400,1,-155245,0,0,0,1
640,172409,172452,41,-155254,0,0,0,1
641,172463,172504,35,-155308,0,0,0,1
642,172520,172529,8,-155365,0,0,0,1
643,172540,172545,6,-155385,0,0,0,1
644,172551,172554,4,-155396,0,0,0,1
645,173178,173179,2,-156023,0,0,0,1
646,173630,173630,1,-156475,0,0,0,1
647,173675,173676,2,-156520,0,0,0,1
648,173775,173775,1,-156620,0,0,0,1
649,173796,173800,4,-156641,0,0,0,1
650,174123,174123,1,-156968,0,0,0,1
651,174937,174939,3,-157782,0,0,0,1
652,175093,175093,1,-157938,0,0,0,1
653,175148,175154,3,-157993,0,0,0,1
654,175242,175253,9,-158087,0,0,0,1
655,175260,175266,7,-158105,0,0,0,1
656,175279,175288,9,-158124,0,0,0,1
657,175299,175299,1,-158144,0,0,0,1
658,175308,175309,2,-158153,0,0,0,1
659,175315,175315,1,-158160,0,0,0,1
660,175328,175332,3,-158173,0,0,0,1
661,175728,175728,1,-158573,0,0,0,1
662,175753,175761,9,-158598,0,0,0,1
663,175774,175790,16,-158619,0,0,0,1
664,175797,175797,1,-158642,0,0,0,1
665,175813,175817,4,-158658,0,0,0,1
666,176349,176350,2,-159194,0,0,0,1
667,176667,176667,1,-159512,0,0,0,1
668,176685,176692,6,-159530,0,0,0,1
669,176725,176725,1,-159570,0,0,0,1
670,176790,176790,1,-159635,0,0,0,1
671,176853,176855,3,-159698,0,0,0,1
672,176917,176933,16,-159762,0,0,0,1
673,176949,176956,4,-159794,0,0,0,1
674,176972,176972,1,-159817,0,0,0,1
675,176999,177005,7,-159844,0,0,0,1
676,177022,177028,7,-159867,0,0,0,1
677,177048,177054,6,-159893,0,0,0,1
678,177071,177071,1,-159916,0,0,0,1
679,177086,177086,1,-159931,0,0,0,1
680,177137,177163,23,-159982,0,0,0,1
681,177216,177217,2,-160061,0,0,0,1
682,177224,177230,4,-160069,0,0,0,1
683,177329,177337,9,-160174,0,0,0,1
684,177343,177343,1,-160188,0,0,0,1
685,177353,177356,3,-160198,0,0,0,1
686,177670,177672,2,-160515,0,0,0,1
687,178313,178313,1,-161158,0,0,0,1
688,178653,178663,11,-161498,0,0,0,1
689,179423,179423,1,-162268,0,0,0,1
690,179711,179719,8,-162556,0,0,0,1
691,179726,179771,42,-162571,0,0,0,1
692,179778,179778,1,-162623,0,0,0,1
693,179869,179870,2,-162714,0,0,0,1
694,179929,179930,2,-162774,0,0,0,1
695,179983,179983,1,-162828,0,0,0,1
696,179996,179996,1,-162841,0,0,0,1
697,180186,180190,2,-163031,0,0,0,1
698,180202,180204,3,-163047,0,0,0,1
699,180215,180219,5,-163060,0,0,0,1
700,180230,180230,1,-163075,0,0,0,1
701,180283,180293,6,-163128,0,0,0,1
702,180800,180800,1,-163645,0,0,0,1
703,181040,181756,715,-163885,0,0,0,1
704,181789,181789,1,-164634,0,0,0,1
705,184920,185051,129,-167765,0,0,0,1
706,185898,185898,1,-168743,0,0,0,1
707,186453,186456,4,-169298,0,0,0,1
708,186595,186596,2,-169440,0,0,0,1
709,186602,186602,1,-169447,0,0,0,1
710,186812,186817,6,-169657,0,0,0,1
711,187227,187229,3,-170072,0,0,0,1
712,187386,187390,5,-170231,0,0,0,1
713,187505,187506,2,-170350,0,0,0,1
714,187634,187635,2,-170479,0,0,0,1
715,187742,187745,4,-170587,0,0,0,1
716,187790,187791,2,-170635,0,0,0,1
717,188057,188062,4,-170902,0,0,0,1
718,190211,190212,2,-173056,0,0,0,1
719,190235,190253,11,-173080,0,0,0,1
720,190284,190291,8,-173129,0,0,0,1
721,190434,190435,2,-173279,0,0,0,1
722,190472,190472,1,-173317,0,0,0,1
723,190496,190506,8,-173341,0,0,0,1
724,191512,191515,4,-174357,0,0,0,1
725,191555,191555,1,-174400,0,0,0,1
726,193245,193246,2,-176090,0,0,0,1
727,193322,193322,1,-176167,0,0,0,1
728,193359,193359,1,-176204,0,0,0,1
729,193667,193668,2,-176512,0,0,0,1
730,194696,194701,6,-177541,0,0,0,1
731,195224,195239,12,-178069,0,0,0,1
732,195685,195685,1,-178530,0,0,0,1
733,196182,196184,3,-179027,0,0,0,1
734,196306,196308,3,-179151,0,0,0,1
735,196324,196343,14,-179169,0,0,0,1
736,196406,196422,17,-179251,0,0,0,1
737,196436,196438,3,-179281,0,0,0,1
738,198617,198617,1,-181462,0,0,0,1
739,199862,199862,1,-182707,0,0,0,1
740,200087,200092,6,-182932,0,0,0,1
741,201264,201268,4,-184109,0,0,0,1
742,201920,201920,1,-184765,0,0,0,1
743,201984,201987,4,-184829,0,0,0,1
744,201998,201998,1,-184843,0,0,0,1
745,202024,202026,3,-184869,0,0,0,1
746,202163,202163,1,-185008,0,0,0,1
747,202185,202188,4,-185030,0,0,0,1
748,202196,202198,3,-185041,0,0,0,1
749,202275,202276,2,-185120,0,0,0,1
750,202459,202463,5,-185304,0,0,0,1
751,202742,202745,4,-185587,0,0,0,1
752,203872,203872,1,-186717,0,0,0,1
753,203880,204093,200,-186725,0,0,0,1
754,204099,204099,1,-186944,0,0,0,1
755,204111,204365,215,-186956,0,0,0,1
756,204371,204491,109,-187216,0,0,0,1
757,204498,204500,3,-187343,0,0,0,1
758,204507,204761,222,-187352,0,0,0,1
759,204767,204768,2,-187612,0,0,0,1
760,204774,204800,25,-187619,0,0,0,1
761,204819,204845,25,-187664,0,0,0,1
762,204854,204895,26,-187699,0,0,0,1
763,204902,204907,6,-187747,0,0,0,1
764,204916,204931,9,-187761,0,0,0,1
765,204938,204939,2,-187783,0,0,0,1
766,204950,204968,11,-187795,0,0,0,1
767,204974,204974,1,-187819,0,0,0,1
768,204987,204987,1,-187832,0,0,0,1
769,205009,205010,2,-187854,0,0,0,1
770,205024,205035,6,-187869,0,0,0,1
771,205058,205066,6,-187903,0,0,0,1
772,205075,205085,8,-187920,0,0,0,1
773,205142,205148,6,-187987,0,0,0,1
774,205163,205168,5,-188008,0,0,0,1
775,205178,205196,11,-188023,0,0,0,1
776,205211,205234,14,-188056,0,0,0,1
777,205241,205252,9,-188086,0,0,0,1
778,205271,205274,4,-188116,0,0,0,1
779,205290,205300,8,-188135,0,0,0,1
780,205308,205314,5,-188153,0,0,0,1
781,205320,205322,3,-188165,0,0,0,1
782,205361,205368,8,-188206,0,0,0,1
783,205387,205389,2,-188232,0,0,0,1
784,205404,205410,7,-188249,0,0,0,1
785,205427,205432,6,-188272,0,0,0,1
786,205477,205491,11,-188322,0,0,0,1
787,205501,205515,13,-188346,0,0,0,1
788,205546,205550,3,-188391,0,0,0,1
789,205556,205562,6,-188401,0,0,0,1
790,205575,205580,6,-188420,0,0,0,1
791,205591,205592,2,-188436,0,0,0,1
792,205630,205631,2,-188475,0,0,0,1
793,205724,205728,5,-188569,0,0,0,1
794,205754,205761,8,-188599,0,0,0,1
795,205802,205805,4,-188647,0,0,0,1
796,205825,205825,1,-188670,0,0,0,1
797,205962,205970,8,-188807,0,0,0,1
798,206132,206139,4,-188977,0,0,0,1
799,206146,206155,8,-188991,0,0,0,1
800,206165,206165,1,-189010,0,0,0,1
801,206174,206178,5,-189019,0,0,0,1
802,206198,206224,12,-189043,0,0,0,1
803,206238,206239,2,-189083,0,0,0,1
804,206257,206257,1,-189102,0,0,0,1
805,206282,206325,32,-189127,0,0,0,1
806,206334,206350,8,-189179,0,0,0,1
807,206359,206371,13,-189204,0,0,0,1
808,206378,206505,111,-189223,0,0,0,1
809,206514,206559,40,-189359,0,0,0,1
810,206565,206596,23,-189410,0,0,0,1
811,206602,206638,30,-189447,0,0,0,1
812,206649,206712,54,-189494,0,0,0,1
813,206719,206768,36,-189564,0,0,0,1
814,206774,206779,4,-189619,0,0,0,1
815,206788,206839,45,-189633,0,0,0,1
816,206847,206985,125,-189692,0,0,0,1
817,206998,207011,11,-189843,0,0,0,1
818,207020,207213,180,-189865,0,0,0,1
819,207221,207286,64,-190066,0,0,0,1
820,207292,207304,12,-190137,0,0,0,1
821,207315,207355,38,-190160,0,0,0,1
822,207364,207371,4,-190209,0,0,0,1
823,207385,207407,22,-190230,0,0,0,1
824,207414,207457,40,-190259,0,0,0,1
825,207468,207485,18,-190313,0,0,0,1
826,207497,207504,8,-190342,0,0,0,1
827,207517,207792,266,-190362,0,0,0,1
828,207809,207810,2,-190654,0,0,0,1
829,207903,207903,1,-190748,0,0,0,1
830,207923,207923,1,-190768,0,0,0,1
831,207957,207963,7,-190802,0,0,0,1
832,209584,209588,5,-192429,0,0,0,1
833,211246,211246,1,-194091,0,0,0,1
834,211974,211974,1,-194819,0,0,0,1
835,212767,212767,1,-195612,0,0,0,1
836,212893,212893,1,-195738,0,0,0,1
837,213004,213004,1,-195849,0,0,0,1
838,213200,213200,1,-196045,0,0,0,1
839,215871,215871,1,-198716,0,0,0,1
840,216189,216190,2,-199034,0,0,0,1
841,217356,217362,7,-200201,0,0,0,1
842,217676,217678,2,-200521,0,0,0,1
843,218222,218223,2,-201067,0,0,0,1
844,218234,218235,2,-201079,0,0,0,1
845,218255,218256,2,-201100,0,0,0,1
846,218273,218284,9,-201118,0,0,0,1
847,218290,218293,4,-201135,0,0,0,1
848,218322,218330,4,-201167,0,0,0,1
849,218696,218705,9,-201541,0,0,0,1
850,218924,218924,1,-201769,0,0,0,1
851,218931,218931,1,-201776,0,0,0,1
852,218955,218955,1,-201800,0,0,0,1
853,219006,219009,4,-201851,0,0,0,1
854,219060,219066,4,-201905,0,0,0,1
855,219090,219090,1,-201935,0,0,0,1
856,219106,219106,1,-201951,0,0,0,1
857,219245,219246,2,-202090,0,0,0,1
858,219265,219269,5,-202110,0,0,0,1
859,219303,219306,3,-202148,0,0,0,1
860,219588,219593,6,-202433,0,0,0,1
861,219671,219675,4,-202516,0,0,0,1
862,219808,219816,8,-202653,0,0,0,1
863,219837,219837,1,-202682,0,0,0,1
864,219871,219872,2,-202716,0,0,0,1
865,219891,219892,2,-202736,0,0,0,1
866,219979,219980,2,-202824,0,0,0,1
867,220031,220031,1,-202876,0,0,0,1
868,220052,220057,5,-202897,0,0,0,1
869,220156,220163,7,-203001,0,0,0,1
870,220187,220187,1,-203032,0,0,0,1
871,220221,220224,4,-203066,0,0,0,1
872,220251,220251,1,-203096,0,0,0,1
873,220259,220259,1,-203104,0,0,0,1
874,220290,220297,6,-203135,0,0,0,1
