,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_51
sensor_21,-0.2793726706368218,0.23356358162714752,-0.256745392996246,-0.11959521895035359,-0.2253524891855362,-0.09068831056141351,-0.17283239195242128,-0.06251820614367902,0.06718109538633739,0.01463353531689689,-0.15407951169344739,-0.2747917665317335,-0.22875853428607845,0.22917174723500217,0.8338519670432145,0.7822833944271687,0.7167876506735602,0.7185010143280345,0.954048678384356,0.9713023559334597,1.0,0.891780011991612,0.9568565053944406,0.8983707172877972,0.9243812992714525,0.9280588027889771,0.27691717518364595,0.7930815132856559,0.7100385104556041,0.6625239761595642,0.8110775470578006,0.7253620383169934,0.669221783809926,0.7310872749349616,0.7120870769703109,0.7705790431456078,-0.1447414357073884,0.16908038805874767,0.3404918669073907,0.2862647511237583,0.20695882716627434,0.2647223403360268,0.27696432332469206,0.4019719882536126,0.21937391132175305,0.15521166682282575,0.21944190248022122,0.04002242957337732,0.1629321189835077,-0.001575830350221156
sensor_22,-0.48369358811522056,-0.05227874543238468,-0.46677689043827997,-0.35868276712721736,-0.41705411592523145,-0.23593184689974664,-0.33531260928112167,-0.12815978499312872,0.01953862417313139,0.007540082000379014,-0.2850802520733884,-0.41155375583733717,-0.3183925640466302,0.2023766732871132,0.7808946317363924,0.7380890977838878,0.7563883551894519,0.6714801521859382,0.9559371763957588,0.8817297394703492,0.891780011991612,1.0,0.7936196800827383,0.9586898940641112,0.8474587400369801,0.7711459999302598,0.20440720892164532,0.7147570026652571,0.5929204282200199,0.5767535497308082,0.6938252068640115,0.6592007604712481,0.633701030870694,0.6983222486534034,0.591774957392853,0.6216268390205223,-0.2677685217851099,0.020705241823985174,0.2031105518115489,0.21522593117660893,0.05274201041505405,0.1167772544953762,0.19151543794653117,0.30489321664387736,0.20820913510746866,0.190862759557129,0.17433370730349942,-0.06081258791902074,0.04111205772085507,-0.03248752938258204
sensor_23,-0.22342726512264025,0.3670136360672119,-0.0980579149467568,0.039435021347562715,-0.17539432026279755,-0.11556298002427565,-0.10826092861055633,-0.02515817939484768,0.11742324501940644,0.06160914089000596,-0.1315632953197226,-0.20689513872921964,-0.1872618075063281,0.16723606288132384,0.8226936902766687,0.7705829333567181,0.6620760288689158,0.6911761401124982,0.9010565202416126,0.9431316251329971,0.9568565053944406,0.7936196800827383,1.0,0.7942934500651369,0.9049773372368063,0.9254727268420668,0.2962082600287618,0.7578390366790584,0.7296638774322611,0.6291073997806842,0.7672995203168563,0.688184800636081,0.6747198983866446,0.7045663404900715,0.7727175584429568,0.8219996462920168,0.0029891438558457308,0.24146697594438543,0.3868740612033291,0.29897589200950897,0.2851954473997267,0.33514798061532847,0.31434662774179933,0.4807092132527054,0.30243678951675823,0.18242350686999118,0.29083816301598014,0.15433134724575873,0.271172831743513,0.05336424728326434
sensor_24,-0.35604884936999176,-0.046408905931970355,-0.4509871733396531,-0.37646558966832666,-0.28278058088558194,-0.13259595168707408,-0.2526243227452594,-0.09140970858944088,0.00938325512899264,-0.01741957048451079,-0.18640314596584429,-0.3228295516945158,-0.22634402642776744,0.19010900619366383,0.7801281417750486,0.7467320803955374,0.7558484075450499,0.6907923577682588,0.9323516756003332,0.8699361527266569,0.8983707172877972,0.9586898940641112,0.7942934500651369,1.0,0.8540489729008323,0.7694810702157452,0.2413321371446496,0.6981514006367745,0.6089111508090824,0.555035659002383,0.685640128924698,0.637473615943593,0.5931608397589208,0.682040101116687,0.5412584412622431,0.593482484920677,-0.3123616970235065,0.041009032864968986,0.20051920975729248,0.24684850204969477,0.05544461202431935,0.11131914196397545,0.20035676269980748,0.2809173404373136,0.13311640952421389,0.1315184864368071,0.14451183075637924,-0.09836156088024436,0.008777756964314,-0.06508114463351733
sensor_25,-0.3582469684389697,0.1856387786237952,-0.26623378048739044,-0.10214508855365345,-0.30880195558361884,-0.20224026862432917,-0.17446830698413382,-0.06704315529217385,0.09401552593530933,0.05122449765637682,-0.26138996172164813,-0.3275725915596032,-0.27023253429699406,0.15941523349416198,0.848284432437361,0.8002987817002789,0.7304167188108247,0.7242299255367094,0.9078854986542537,0.8983203966474739,0.9243812992714525,0.8474587400369801,0.9049773372368063,0.8540489729008323,1.0,0.9312450390965242,0.32353780681585104,0.7792538405302027,0.7373459136789858,0.6242110978409087,0.7877398879388557,0.72854391423649,0.6747108808787778,0.7187227802383342,0.707819362660889,0.7559549498445396,-0.1016640761499379,0.17786081338309853,0.3402475293941332,0.2447084267294527,0.2219927747129535,0.27885806087259996,0.2794061394346599,0.40981248872722886,0.25307510367659564,0.19966427489787783,0.225581039109865,0.061334694145608944,0.2031874273389605,0.053733434638220154
sensor_26,-0.22814713221502653,0.30152279062104814,-0.12154408883115764,0.03855607909793629,-0.20283075292696062,-0.10366950938819543,-0.11119229928065426,-0.03569422118052286,0.0936519324214258,0.04761967705819939,-0.1680099236946185,-0.24026997762909322,-0.19578597622796223,0.15041496142802055,0.7622891957165647,0.7217897614827479,0.6297709537077477,0.6654800744844318,0.8684993262170714,0.9016104854602331,0.9280588027889771,0.7711459999302598,0.9254727268420668,0.7694810702157452,0.9312450390965242,1.0,0.31448312538010387,0.8162113488917421,0.7431852017993444,0.7025648987621004,0.8564724611140535,0.7432126901413828,0.6295984683672105,0.7038658395402374,0.7289739760101996,0.8003050674040496,0.009188176456219754,0.21936928967186925,0.35647388166612953,0.24337603026828386,0.2609946548740109,0.3073270155875974,0.28048834275052803,0.38649992847045267,0.2189485573917125,0.17746283371015237,0.20973836409748028,0.10340841136270021,0.23242480714063377,0.03221071120339815
sensor_27,0.055959542953279554,0.214912416841662,0.11195134686740633,0.16872982447958884,0.04865617450441161,0.07011784211394198,0.0668399939321177,0.04642275058847687,0.061016132554840605,0.06772377895215981,0.07645063971228605,0.05361325266386374,0.09892412257245226,0.04046520900711761,0.2911582958747435,0.2945000250464658,0.26166933994245684,0.3016443348297948,0.2644472081032947,0.24254492651241702,0.27691717518364595,0.20440720892164532,0.2962082600287618,0.2413321371446496,0.32353780681585104,0.31448312538010387,1.0,0.30441778149064447,0.3335934784752255,0.3736963914843838,0.28900206498038,0.24182143571642994,0.2199323681203302,0.22602036799894407,0.23222446456982296,0.2590085529861989,0.13826762343424856,0.16350720367077076,0.09848641418649577,0.05943663042890217,0.12981853488431042,0.12240774549096069,0.08304154085020246,0.1341997689313994,0.08933071918533582,0.03022966690403469,0.08166204254843008,0.0843992372989988,0.07225956552962987,0.02335723753273476
sensor_28,-0.28429593307330636,0.19063447589697377,-0.17428887075630428,-0.03778280892893525,-0.2699929676321493,-0.06792208276159566,-0.1710325832261694,-0.06953673612822368,0.04762271008475987,0.018998999868111082,-0.18819507299981655,-0.2666214024807612,-0.21803680228957578,0.17679677938810998,0.6509366317934931,0.636300299746748,0.5765986533004955,0.579091650125709,0.7667467514703452,0.7703616712797015,0.7930815132856559,0.7147570026652571,0.7578390366790584,0.6981514006367745,0.7792538405302027,0.8162113488917421,0.30441778149064447,1.0,0.6557718713309535,0.6123856558839599,0.784194981544983,0.6789862099667743,0.5767954063606461,0.6155453447361414,0.5991886909221393,0.6617271919656998,-0.041388365857357515,0.17625402859187192,0.32269135249224573,0.20919123887152982,0.2160085350542942,0.26340999781644986,0.24276999339601324,0.30334245810753724,0.15004643530544448,0.1319838672437595,0.16563669588116753,0.04986763257915047,0.15147349323053183,-0.02797041937862323
sensor_29,-0.12363756192598109,0.22468462223425656,0.06915434502110038,0.04809626506102103,-0.09511010832043837,-0.1524771671259208,-0.10371095469272082,-0.06825883129955439,0.004520141833260429,0.03858674173907899,-0.11788749013347259,-0.08430078937197139,-0.12602195525400176,-0.10391805097514294,0.5927175893624699,0.5966847321553829,0.5437924492450458,0.5974081628146991,0.6827848529849712,0.6984725937778737,0.7100385104556041,0.5929204282200199,0.7296638774322611,0.6089111508090824,0.7373459136789858,0.7431852017993444,0.3335934784752255,0.6557718713309535,1.0,0.6201793655508968,0.7008521195530358,0.64127431910662,0.6421227804078865,0.3973282881409485,0.44576278808348935,0.5519684417572788,0.11210119914203882,0.19846678043743057,0.3473208905104781,0.2826124815322302,0.3015424881949925,0.3560527559883135,0.3544950125205745,0.36397833694676995,0.23205770671881323,0.1860529102329051,0.2098241821808882,0.18516760860456044,0.23575676244248428,-0.030746326080349606
sensor_30,-0.22681959917864208,0.16210568360916994,-0.10809255616601555,0.015628529737808997,-0.2105221778755138,-0.02034305964363424,-0.16542443523547606,-0.06519315462780026,0.004758460186350244,0.005509728957113727,-0.1352514351161072,-0.1967091230868414,-0.17600194638196998,0.19246319847815294,0.46281654793810934,0.4560281594718665,0.3995080853407632,0.4134539810790783,0.6141035100568232,0.642899284411627,0.6625239761595642,0.5767535497308082,0.6291073997806842,0.555035659002383,0.6242110978409087,0.7025648987621004,0.3736963914843838,0.6123856558839599,0.6201793655508968,1.0,0.7219020264543038,0.6377981313012686,0.545020799646678,0.5069997906071191,0.4924234677329236,0.5297932600364162,-0.04730288036727202,0.137820876010295,0.25724841469589005,0.15612125370507882,0.1624721065622776,0.21061497287880457,0.186338563703602,0.23422230644604208,0.12479934755092706,0.10234553402748624,0.09831904260192126,0.08731531081095373,0.14773061274273946,-0.040656399720253575
sensor_31,-0.25115706612207994,0.2001675889428343,-0.16542269642795981,-0.025652181392028482,-0.2154513394580482,-0.06134138457280467,-0.12027131544541278,-0.09251825931825887,0.033770118074553296,0.028151862243140438,-0.18515667308993525,-0.2602187883644374,-0.24106511396832067,0.2485339182373737,0.616371440299968,0.6031627894459456,0.5470625326906596,0.5571529077534281,0.7435352694348316,0.7750958640854908,0.8110775470578006,0.6938252068640115,0.7672995203168563,0.685640128924698,0.7877398879388557,0.8564724611140535,0.28900206498038,0.784194981544983,0.7008521195530358,0.7219020264543038,1.0,0.778454679943878,0.6418167888683549,0.6922723409740014,0.6553296049767152,0.6822263893587762,-0.0936816118694216,0.13843603396706866,0.2749110748763495,0.17570948222552163,0.16431532533097554,0.21666456998603723,0.20209566758144518,0.253495912488947,0.12895872638800424,0.13545873521148236,0.09470997168739688,0.059624344618337786,0.13108879360476297,-0.009144960768529097
sensor_32,-0.3574855276904202,0.09021003486682953,-0.22938193699932213,-0.07038121444674494,-0.30130485048071554,-0.17799471522894436,-0.18786794410643995,-0.11214676182637982,0.018041336476997683,0.02085045636326283,-0.2785456376800819,-0.3216871527422995,-0.2855115217853217,0.20652850682509769,0.5831071699331567,0.5633745853055732,0.5038216401094617,0.49922607934147367,0.694667956849363,0.6980718960577004,0.7253620383169934,0.6592007604712481,0.688184800636081,0.637473615943593,0.72854391423649,0.7432126901413828,0.24182143571642994,0.6789862099667743,0.64127431910662,0.6377981313012686,0.778454679943878,1.0,0.6330387641287644,0.6281726136064149,0.5985367697443025,0.5782568730255425,-0.12944632756984398,0.0711946644937524,0.1844635781578341,0.10172597394534245,0.07727745225913794,0.12320496635433255,0.12118628094548546,0.2236025240492003,0.12754855866647657,0.10216599207501692,0.0731197031914553,0.0342034638046295,0.08233778090473118,-0.014788567978161173
sensor_33,-0.3998713984482464,0.13963860565432476,-0.2074921235637973,-0.07562229228618018,-0.3288090583809472,-0.24497605848839088,-0.22638689290333958,-0.13406659391021025,0.03282250067897092,0.032904731570921865,-0.28937281776006263,-0.3312043813692727,-0.31829537603533115,0.15144779623690327,0.6041052645035071,0.5664521960068674,0.5193066585149981,0.5062094167338193,0.6732923986534798,0.6695782719583195,0.669221783809926,0.633701030870694,0.6747198983866446,0.5931608397589208,0.6747108808787778,0.6295984683672105,0.2199323681203302,0.5767954063606461,0.6421227804078865,0.545020799646678,0.6418167888683549,0.6330387641287644,1.0,0.5992651657578285,0.6234424796105182,0.5634493943450816,-0.11074248517201701,0.09274525308048366,0.23239061040293932,0.1538756098891048,0.12269720432048531,0.17527193876691494,0.1753097041980265,0.3515059134516605,0.24558272158453717,0.14174385225586067,0.170003783118847,0.10723188410317022,0.16579895983720389,0.02021290085803099
sensor_34,-0.3656028250118189,0.1288747769137652,-0.35144995554208397,-0.1625949486323054,-0.303460085046769,-0.15215960208465099,-0.14756312288041726,-0.09835466869339307,0.0710826940139704,0.01144490424582115,-0.25132388078016726,-0.41180330150522354,-0.29111380246606167,0.19304860347000694,0.674923694612034,0.637699111814328,0.589793162181791,0.5445687889605842,0.720758986259761,0.7213476136124916,0.7310872749349616,0.6983222486534034,0.7045663404900715,0.682040101116687,0.7187227802383342,0.7038658395402374,0.22602036799894407,0.6155453447361414,0.3973282881409485,0.5069997906071191,0.6922723409740014,0.6281726136064149,0.5992651657578285,1.0,0.9235545781236384,0.8048539463141856,-0.2252642578392109,0.08202671173273625,0.14926052530623932,0.14337079553980958,0.02952769258583659,0.06081947915243414,0.10040227575397961,0.2318091053597335,0.14179170072528624,0.11032638091554439,0.0908348249244034,0.009436704694337751,0.044444421352157926,0.05645478912510314
sensor_35,-0.32601707703851157,0.35012059370009063,-0.1439764374128072,0.07870450042712075,-0.27490868391002204,-0.18160202754886393,-0.10082210757069127,-0.06072495807248058,0.13985918085271962,0.06870415168483172,-0.23833627537779206,-0.35019036357432565,-0.2739007838474698,0.15224133050654912,0.6784938048709483,0.6196591307234296,0.5259490151289413,0.5286280321242693,0.679893371694016,0.7179131480846288,0.7120870769703109,0.591774957392853,0.7727175584429568,0.5412584412622431,0.707819362660889,0.7289739760101996,0.23222446456982296,0.5991886909221393,0.44576278808348935,0.4924234677329236,0.6553296049767152,0.5985367697443025,0.6234424796105182,0.9235545781236384,1.0,0.8854957828815356,-0.005932200927814323,0.20836553595278587,0.2686801749245871,0.17972512521116799,0.19092951238058986,0.2137727258076684,0.1853721642966605,0.38172920444090475,0.2930004396488099,0.17476983211242786,0.22064440865784932,0.15774112331394596,0.2198920986552142,0.1446102553093343
sensor_36,-0.24199538542851753,0.40881633158857883,-0.05398367428060144,0.12614606314993707,-0.19205485901684188,-0.1776682912522664,-0.12356544834284146,-0.0036451826916417992,0.12249298807186525,0.05414789949176382,-0.18930673089262515,-0.26091444441895567,-0.22453081300138725,0.03984031512142527,0.6796914936480059,0.6119424537148106,0.5044064414945588,0.5448452009604942,0.7403410646157534,0.7748572563529605,0.7705790431456078,0.6216268390205223,0.8219996462920168,0.593482484920677,0.7559549498445396,0.8003050674040496,0.2590085529861989,0.6617271919656998,0.5519684417572788,0.5297932600364162,0.6822263893587762,0.5782568730255425,0.5634493943450816,0.8048539463141856,0.8854957828815356,1.0,0.10796409135891545,0.3173460811288614,0.5141067635585952,0.36880096845696053,0.4394798126572241,0.5008640650769977,0.4527161131622426,0.5218236095398489,0.30623698183595394,0.20640010663381742,0.3350882246720442,0.187478791599256,0.3132481228803033,0.0907337694121526
sensor_37,0.28053213955002726,0.28698871008134835,0.5015689300334915,0.5031258603827375,0.2344834157345095,-0.05228719461292569,0.2007808733365896,0.20016886746303228,0.07481143364750735,0.11981403189211311,0.10782013842600865,0.2830019456733392,0.19319189940029097,-0.3732410426811898,-0.12333326743828545,-0.11085580299359912,-0.13272101812005982,-0.019445566185372822,-0.1405453735432224,-0.12584043362073277,-0.1447414357073884,-0.2677685217851099,0.0029891438558457308,-0.3123616970235065,-0.1016640761499379,0.009188176456219754,0.13826762343424856,-0.041388365857357515,0.11210119914203882,-0.04730288036727202,-0.0936816118694216,-0.12944632756984398,-0.11074248517201701,-0.2252642578392109,-0.005932200927814323,0.10796409135891545,1.0,0.23888559352724767,0.16744527126145797,0.08264475524966729,0.3295008948571386,0.30106714892036246,0.20600457048474688,0.12833825878443442,0.1422878742697934,0.07699478710103175,0.15977205304954464,0.2338791867453752,0.25646911631196423,0.08113925530275796
sensor_38,0.1499972456098179,0.45860375510583407,0.21470994927315232,0.2864958733573555,0.1726914397264443,0.2960740079300909,0.10220073098326524,0.15092535460921974,0.08149647056513191,0.02243787426816829,0.21097717935748414,0.0986696956009216,0.14235612052771793,0.07397900428322768,0.19478259691370134,0.17641863325644003,0.11680350557714433,0.15833280404763492,0.10465956520238834,0.13963679292855155,0.16908038805874767,0.020705241823985174,0.24146697594438543,0.041009032864968986,0.17786081338309853,0.21936928967186925,0.16350720367077076,0.17625402859187192,0.19846678043743057,0.137820876010295,0.13843603396706866,0.0711946644937524,0.09274525308048366,0.08202671173273625,0.20836553595278587,0.3173460811288614,0.23888559352724767,1.0,0.5249201470365004,0.18313236967536672,0.7900609929822667,0.5570167352197352,0.312967955533469,0.35807261740669705,0.0935720471137348,-0.02122118089727859,0.3669365349258502,0.04006315484250761,0.25513023413909147,-0.03724051955860975
sensor_39,-0.11141054819741565,0.4430773236014072,0.0975858900648471,0.21274627434198698,-0.06677849502740278,0.05280011721184423,-0.1472101232466356,0.055784579750769836,0.07149099568234901,-0.011409953027003266,-0.08701584650594815,-0.12424275370211661,-0.11312380348129764,0.08070966080731813,0.311256091895345,0.22868101025718499,0.1499517342932484,0.19287148426235812,0.2987956176389431,0.3302959022688306,0.3404918669073907,0.2031105518115489,0.3868740612033291,0.20051920975729248,0.3402475293941332,0.35647388166612953,0.09848641418649577,0.32269135249224573,0.3473208905104781,0.25724841469589005,0.2749110748763495,0.1844635781578341,0.23239061040293932,0.14926052530623932,0.2686801749245871,0.5141067635585952,0.16744527126145797,0.5249201470365004,1.0,0.5650520297659926,0.8186665827636805,0.9231937365415845,0.741297277362397,0.6157770168664586,0.2067824027615565,0.1366100109348919,0.4161328128908441,0.1398318522534479,0.39965684948144353,0.002519423862051857
sensor_40,0.009321285116794337,0.2508616940187854,0.021764929257440634,0.0005514008972136642,0.0419843314432042,0.034586960706514715,-0.00016212629566405155,0.10540805221750763,0.09915713051772895,0.024058855137717647,0.1276180285518923,-0.026472396807128852,0.038576523380568016,-0.004462924532167544,0.23336996703640833,0.19225506650385957,0.1716926041116732,0.18719588221680994,0.27592536992888644,0.2813469519532298,0.2862647511237583,0.21522593117660893,0.29897589200950897,0.24684850204969477,0.2447084267294527,0.24337603026828386,0.05943663042890217,0.20919123887152982,0.2826124815322302,0.15612125370507882,0.17570948222552163,0.10172597394534245,0.1538756098891048,0.14337079553980958,0.17972512521116799,0.36880096845696053,0.08264475524966729,0.18313236967536672,0.5650520297659926,1.0,0.48533416043217126,0.6098664572391075,0.880491218019794,0.44716279935272313,0.13896767743428498,0.2613143599796291,0.3522896531471798,0.05639923063011301,0.23582082418804548,-0.05824725402003172
sensor_41,0.05468087151624517,0.5111749750043643,0.2662285380002521,0.3353184730278128,0.08275338189784139,0.11451218199166463,-0.010241577164398415,0.11477095944400885,0.09509028668266889,0.04979642680588826,0.11625394927962876,0.021226850743252514,0.02760885619676026,-0.037367749640532376,0.20161153199713827,0.1516011112581373,0.08258513779338067,0.13995267677667791,0.16513511105507794,0.19616601713822943,0.20695882716627434,0.05274201041505405,0.2851954473997267,0.05544461202431935,0.2219927747129535,0.2609946548740109,0.12981853488431042,0.2160085350542942,0.3015424881949925,0.1624721065622776,0.16431532533097554,0.07727745225913794,0.12269720432048531,0.02952769258583659,0.19092951238058986,0.4394798126572241,0.3295008948571386,0.7900609929822667,0.8186665827636805,0.48533416043217126,1.0,0.9066738322611089,0.7002200094500525,0.5637492028917062,0.1951308653760232,0.12094519618666985,0.521497622120932,0.10927948158512223,0.3896808636914733,0.0032413750699132084
sensor_42,-0.03934113513872456,0.4853372305669913,0.23011026778118457,0.31300809967926063,-0.001326290233768131,0.021252880436504758,-0.09654005352340822,0.07434374607722789,0.0788196328105712,0.026205437362807865,-6.267391245176794e-05,-0.04277983746938125,-0.06781007053259035,-0.03959469929986854,0.2403088622944851,0.1681963092760582,0.09071406990658085,0.15153308043782535,0.23326978109076518,0.26106376057024944,0.2647223403360268,0.1167772544953762,0.33514798061532847,0.11131914196397545,0.27885806087259996,0.3073270155875974,0.12240774549096069,0.26340999781644986,0.3560527559883135,0.21061497287880457,0.21666456998603723,0.12320496635433255,0.17527193876691494,0.06081947915243414,0.2137727258076684,0.5008640650769977,0.30106714892036246,0.5570167352197352,0.9231937365415845,0.6098664572391075,0.9066738322611089,1.0,0.8368031993186179,0.6240263099048747,0.22637610752177537,0.17788687918549695,0.48007998880494435,0.1688759439420998,0.43445612515522336,0.023993528053585286
sensor_43,-0.07300245522626148,0.3232566120982125,0.10424822980422402,0.1313792929007548,-0.03302641865918319,-0.07330690577193762,-0.09118843575292246,0.07978138485647694,0.08143457386103337,0.032689132620694894,0.032021588749002225,-0.07880232766462893,-0.056585322979107074,-0.09028766579080916,0.2350214331043834,0.18099435440380915,0.13974609229844848,0.17327467175203673,0.27968002652497054,0.2823607701301525,0.27696432332469206,0.19151543794653117,0.31434662774179933,0.20035676269980748,0.2794061394346599,0.28048834275052803,0.08304154085020246,0.24276999339601324,0.3544950125205745,0.186338563703602,0.20209566758144518,0.12118628094548546,0.1753097041980265,0.10040227575397961,0.1853721642966605,0.4527161131622426,0.20600457048474688,0.312967955533469,0.741297277362397,0.880491218019794,0.7002200094500525,0.8368031993186179,1.0,0.5525136620050839,0.2158101066828774,0.35210060898725415,0.4407230773873134,0.10839340670417262,0.3302788936037702,-0.01008382116544423
sensor_44,-0.14385627232815526,0.39943713443341644,0.07713391976106809,0.1632625368994924,-0.10869381889246864,-0.06208105961424006,-0.10071127862043797,0.027624557018833373,0.13885089093618583,0.09048869937750911,0.013179190224448476,-0.058462425711174056,-0.10094490896436861,0.025975876858046417,0.3981286615977583,0.3146985394416559,0.21374001190506825,0.25441602758993903,0.3924500136689712,0.41554466264768863,0.4019719882536126,0.30489321664387736,0.4807092132527054,0.2809173404373136,0.40981248872722886,0.38649992847045267,0.1341997689313994,0.30334245810753724,0.36397833694676995,0.23422230644604208,0.253495912488947,0.2236025240492003,0.3515059134516605,0.2318091053597335,0.38172920444090475,0.5218236095398489,0.12833825878443442,0.35807261740669705,0.6157770168664586,0.44716279935272313,0.5637492028917062,0.6240263099048747,0.5525136620050839,1.0,0.43964672646733216,0.25314474712265256,0.7042628838356104,0.3011377017308067,0.6248381961373531,0.15482865755800634
sensor_45,-0.27160966283968474,0.23048072460421945,0.05923109709721207,0.17283726577504635,-0.3015932956624687,-0.3012732517862311,-0.15039391321161838,-0.04658318748563423,0.06585679226568335,0.07881049113381064,-0.18367219027458123,-0.15984196289550942,-0.23019640168931943,-0.06518539816752389,0.23397011398692563,0.1705720990738168,0.12066387785984961,0.1260831396456003,0.27085799764553903,0.24969972450274378,0.21937391132175305,0.20820913510746866,0.30243678951675823,0.13311640952421389,0.25307510367659564,0.2189485573917125,0.08933071918533582,0.15004643530544448,0.23205770671881323,0.12479934755092706,0.12895872638800424,0.12754855866647657,0.24558272158453717,0.14179170072528624,0.2930004396488099,0.30623698183595394,0.1422878742697934,0.0935720471137348,0.2067824027615565,0.13896767743428498,0.1951308653760232,0.22637610752177537,0.2158101066828774,0.43964672646733216,1.0,0.7186440158288574,0.343220121312682,0.2785416270467915,0.31914497808906084,0.19667227743418242
sensor_46,-0.31147670801547594,0.07651238904786796,-0.0539291020481562,0.043729510021827254,-0.36257482052461504,-0.34674588571413256,-0.15439020060524417,-0.04944193124572084,0.06207514827512596,0.07042909051283314,-0.17112659213955123,-0.26894908920096433,-0.25290338494256004,-0.07884577478824853,0.15344533423197215,0.1275404222658886,0.12061942742139628,0.09978586158338806,0.2237790748045452,0.18661196009712264,0.15521166682282575,0.190862759557129,0.18242350686999118,0.1315184864368071,0.19966427489787783,0.17746283371015237,0.03022966690403469,0.1319838672437595,0.1860529102329051,0.10234553402748624,0.13545873521148236,0.10216599207501692,0.14174385225586067,0.11032638091554439,0.17476983211242786,0.20640010663381742,0.07699478710103175,-0.02122118089727859,0.1366100109348919,0.2613143599796291,0.12094519618666985,0.17788687918549695,0.35210060898725415,0.25314474712265256,0.7186440158288574,1.0,0.300030918311949,0.08742239335235116,0.13179050680734855,0.10479647784810422
sensor_47,-0.07564536977412181,0.31007045438915115,0.08320799222523798,0.13914843846456632,-0.06791459623443102,-0.04805776275305914,-0.03329264719163463,0.07577274939007292,0.11956798985710664,0.08894925577887249,0.2100726125028653,-0.005385420655105208,-0.011563212080350903,-0.005594345411531762,0.23901554886635165,0.1956322754734445,0.15021269720787334,0.16578127408460178,0.22770210605867916,0.23217929495029296,0.21944190248022122,0.17433370730349942,0.29083816301598014,0.14451183075637924,0.225581039109865,0.20973836409748028,0.08166204254843008,0.16563669588116753,0.2098241821808882,0.09831904260192126,0.09470997168739688,0.0731197031914553,0.170003783118847,0.0908348249244034,0.22064440865784932,0.3350882246720442,0.15977205304954464,0.3669365349258502,0.4161328128908441,0.3522896531471798,0.521497622120932,0.48007998880494435,0.4407230773873134,0.7042628838356104,0.343220121312682,0.300030918311949,1.0,0.13612893449248384,0.38081796306152443,0.11259773912383399
sensor_48,0.169096971151302,0.24722888802970872,0.38168122078336253,0.31498275446317403,0.16047856609638425,-0.045633382793820135,0.21497699763039987,0.20719417750639518,0.22499815227914566,0.12233631430288804,0.09632880661609408,0.32572071841425604,0.044021343094888254,-0.18526971854474467,0.011824813851559687,-0.01963734532839978,-0.08808196039064133,0.0034069108746982166,0.020568915690644726,0.06325793065646064,0.04002242957337732,-0.06081258791902074,0.15433134724575873,-0.09836156088024436,0.061334694145608944,0.10340841136270021,0.0843992372989988,0.04986763257915047,0.18516760860456044,0.08731531081095373,0.059624344618337786,0.0342034638046295,0.10723188410317022,0.009436704694337751,0.15774112331394596,0.187478791599256,0.2338791867453752,0.04006315484250761,0.1398318522534479,0.05639923063011301,0.10927948158512223,0.1688759439420998,0.10839340670417262,0.3011377017308067,0.2785416270467915,0.08742239335235116,0.13612893449248384,1.0,0.5966032726289928,0.4611171861836599
sensor_49,0.06878198243168468,0.34207309696929544,0.2922363085173602,0.28259311350252364,0.055394346695016826,-0.001254047472843088,0.13093576580787306,0.13564396515973928,0.20375403966929817,0.1300363420116324,0.10527238973342068,0.23035678237186447,0.0706606408728628,-0.09535274156750695,0.1407704439920776,0.09406581612399667,0.007198915439476767,0.07644210861387216,0.12836951297457716,0.17649906708426175,0.1629321189835077,0.04111205772085507,0.271172831743513,0.008777756964314,0.2031874273389605,0.23242480714063377,0.07225956552962987,0.15147349323053183,0.23575676244248428,0.14773061274273946,0.13108879360476297,0.08233778090473118,0.16579895983720389,0.044444421352157926,0.2198920986552142,0.3132481228803033,0.25646911631196423,0.25513023413909147,0.39965684948144353,0.23582082418804548,0.3896808636914733,0.43445612515522336,0.3302788936037702,0.6248381961373531,0.31914497808906084,0.13179050680734855,0.38081796306152443,0.5966032726289928,1.0,0.5290899254919883
