sensor_a,sensor_b,correlation_contaminated,abs_correlation_contaminated,correlation_clean,abs_correlation_clean,correlation_delta,abs_correlation_delta
sensor_48,sensor_51,0.4611171861836599,0.4611171861836599,0.06988795993906553,0.06988795993906553,0.39122922624459433,0.39122922624459433
sensor_00,sensor_02,0.5994932054571075,0.5994932054571075,0.21262288660872916,0.21262288660872916,0.3868703188483783,0.3868703188483783
sensor_00,sensor_10,0.773744626979972,0.773744626979972,0.3896918520357339,0.3896918520357339,0.3840527749442381,0.3840527749442381
sensor_01,sensor_03,0.6598988073810561,0.6598988073810561,0.2786956003339315,0.2786956003339315,0.3812032070471246,0.3812032070471246
sensor_25,sensor_33,0.6747108808787778,0.6747108808787778,-0.2987025288714235,0.2987025288714235,0.9734134097502014,0.37600835200735433
sensor_20,sensor_44,0.41554466264768863,0.41554466264768863,0.041561755443798004,0.041561755443798004,0.3739829072038906,0.3739829072038906
sensor_02,sensor_22,-0.46677689043827997,0.46677689043827997,-0.09309259795374128,0.09309259795374128,-0.3736842924845387,0.3736842924845387
sensor_32,sensor_34,0.6281726136064149,0.6281726136064149,0.254680509243742,0.254680509243742,0.3734921043626728,0.3734921043626728
sensor_02,sensor_24,-0.4509871733396531,0.4509871733396531,0.0801246330186927,0.0801246330186927,-0.5311118063583458,0.3708625403209604
sensor_00,sensor_06,0.7023565971496509,0.7023565971496509,0.3342975445530029,0.3342975445530029,0.368059052596648,0.368059052596648
sensor_00,sensor_19,-0.4130228597171431,0.4130228597171431,0.04579992979650592,0.04579992979650592,-0.458822789513649,0.36722292992063715
sensor_02,sensor_04,0.5234595627825611,0.5234595627825611,0.15648753766415882,0.15648753766415882,0.3669720251184023,0.3669720251184023
sensor_31,sensor_33,0.6418167888683549,0.6418167888683549,0.27860340036661163,0.27860340036661163,0.3632133885017433,0.3632133885017433
sensor_40,sensor_41,0.48533416043217126,0.48533416043217126,-0.1263797624955544,0.1263797624955544,0.6117139229277256,0.3589543979366169
sensor_01,sensor_39,0.4430773236014072,0.4430773236014072,0.0891425100027197,0.0891425100027197,0.3539348135986875,0.3539348135986875
sensor_04,sensor_19,-0.355586652047314,0.355586652047314,0.0017303075414996365,0.0017303075414996365,-0.3573169595888136,0.3538563445058144
sensor_26,sensor_44,0.38649992847045267,0.38649992847045267,-0.037395830980596276,0.037395830980596276,0.42389575945104896,0.3491040974898564
sensor_11,sensor_19,-0.36136040682623766,0.36136040682623766,-0.014207790036800526,0.014207790036800526,-0.34715261678943715,0.34715261678943715
sensor_03,sensor_37,0.5031258603827375,0.5031258603827375,-0.15613919088570782,0.15613919088570782,0.6592650512684454,0.3469866694970297
sensor_42,sensor_49,0.43445612515522336,0.43445612515522336,-0.08767666002263802,0.08767666002263802,0.5221327851778614,0.34677946513258534
sensor_02,sensor_10,0.35615473339322856,0.35615473339322856,-0.013674131790659407,0.013674131790659407,0.36982886518388797,0.34248060160256916
sensor_29,sensor_33,0.6421227804078865,0.6421227804078865,0.2996624380301106,0.2996624380301106,0.3424603423777759,0.3424603423777759
sensor_43,sensor_44,0.5525136620050839,0.5525136620050839,0.21557279847312255,0.21557279847312255,0.33694086353196134,0.33694086353196134
sensor_28,sensor_35,0.5991886909221393,0.5991886909221393,-0.26303444167374374,0.26303444167374374,0.8622231325958831,0.3361542492483956
sensor_04,sensor_06,0.6498163799046259,0.6498163799046259,0.318293648322237,0.318293648322237,0.33152273158238893,0.33152273158238893
sensor_49,sensor_51,0.5290899254919883,0.5290899254919883,0.19801277519594776,0.19801277519594776,0.33107715029604057,0.33107715029604057
sensor_00,sensor_14,-0.35966532427102504,0.35966532427102504,0.029293134634089366,0.029293134634089366,-0.38895845890511443,0.33037218963693565
sensor_25,sensor_44,0.40981248872722886,0.40981248872722886,-0.07988392053682794,0.07988392053682794,0.4896964092640568,0.32992856819040095
sensor_00,sensor_25,-0.3582469684389697,0.3582469684389697,0.028826524118482924,0.028826524118482924,-0.3870734925574526,0.3294204443204868
sensor_00,sensor_24,-0.35604884936999176,0.35604884936999176,0.0281471705313036,0.0281471705313036,-0.38419601990129537,0.32790167883868815
sensor_06,sensor_10,0.497739156644797,0.497739156644797,0.17005374920043362,0.17005374920043362,0.32768540744436336,0.32768540744436336
sensor_05,sensor_12,0.47845779949988265,0.47845779949988265,-0.15247938552591733,0.15247938552591733,0.6309371850258,0.3259784139739653
sensor_01,sensor_02,0.5867904083493994,0.5867904083493994,0.26213493809468186,0.26213493809468186,0.3246554702547176,0.3246554702547176
sensor_23,sensor_36,0.8219996462920168,0.8219996462920168,0.5008997738255775,0.5008997738255775,0.32109987246643934,0.32109987246643934
sensor_04,sensor_33,-0.3288090583809472,0.3288090583809472,-0.00821790435013499,0.00821790435013499,-0.32059115403081223,0.32059115403081223
sensor_23,sensor_32,0.688184800636081,0.688184800636081,0.36939479361322564,0.36939479361322564,0.31879000702285537,0.31879000702285537
sensor_36,sensor_43,0.4527161131622426,0.4527161131622426,0.13472634233505656,0.13472634233505656,0.31798977082718605,0.31798977082718605
sensor_07,sensor_10,0.3189781326750138,0.3189781326750138,-0.0013743842478386333,0.0013743842478386333,0.32035251692285244,0.31760374842717515
sensor_26,sensor_32,0.7432126901413828,0.7432126901413828,0.42671985544578045,0.42671985544578045,0.31649283469560235,0.31649283469560235
sensor_28,sensor_30,0.6123856558839599,0.6123856558839599,-0.29665948442202683,0.29665948442202683,0.9090451403059867,0.31572617146193305
sensor_21,sensor_44,0.4019719882536126,0.4019719882536126,0.08633615458626874,0.08633615458626874,0.3156358336673438,0.3156358336673438
sensor_01,sensor_35,0.35012059370009063,0.35012059370009063,-0.036273180042843536,0.036273180042843536,0.38639377374293415,0.3138474136572471
sensor_29,sensor_39,0.3473208905104781,0.3473208905104781,0.033569753646728075,0.033569753646728075,0.31375113686375,0.31375113686375
sensor_02,sensor_19,-0.3441450391024579,0.3441450391024579,0.03136142750020151,0.03136142750020151,-0.3755064666026594,0.31278361160225643
sensor_28,sensor_33,0.5767954063606461,0.5767954063606461,0.26402402669093383,0.26402402669093383,0.31277137966971225,0.31277137966971225
sensor_04,sensor_46,-0.36257482052461504,0.36257482052461504,0.05083170486340458,0.05083170486340458,-0.41340652538801964,0.31174311566121043
sensor_33,sensor_36,0.5634493943450816,0.5634493943450816,-0.2522574719612459,0.2522574719612459,0.8157068663063275,0.31119192238383564
sensor_11,sensor_14,-0.32513266244646766,0.32513266244646766,-0.017294980907874968,0.017294980907874968,-0.3078376815385927,0.3078376815385927
sensor_33,sensor_35,0.6234424796105182,0.6234424796105182,-0.31663804368147735,0.31663804368147735,0.9400805232919955,0.3068044359290409
sensor_26,sensor_27,0.31448312538010387,0.31448312538010387,0.008067622786076558,0.008067622786076558,0.30641550259402733,0.30641550259402733
sensor_02,sensor_13,-0.35198378368845773,0.35198378368845773,-0.04647149799820867,0.04647149799820867,-0.3055122856902491,0.3055122856902491
sensor_22,sensor_34,0.6983222486534034,0.6983222486534034,0.3931364237629782,0.3931364237629782,0.30518582489042523,0.30518582489042523
sensor_20,sensor_39,0.3302959022688306,0.3302959022688306,-0.025691490540583454,0.025691490540583454,0.35598739280941405,0.30460441172824715
sensor_02,sensor_17,-0.34305714820296296,0.34305714820296296,-0.03904403425939967,0.03904403425939967,-0.3040131139435633,0.3040131139435633
sensor_19,sensor_44,0.3924500136689712,0.3924500136689712,0.08860092536348754,0.08860092536348754,0.30384908830548363,0.30384908830548363
sensor_38,sensor_43,0.312967955533469,0.312967955533469,-0.009162757493219906,0.009162757493219906,0.32213071302668894,0.3038051980402491
sensor_39,sensor_47,0.4161328128908441,0.4161328128908441,0.1157428421470924,0.1157428421470924,0.3003899707437517,0.3003899707437517
sensor_14,sensor_39,0.311256091895345,0.311256091895345,-0.0111300171205867,0.0111300171205867,0.3223861090159317,0.3001260747747583
sensor_16,sensor_44,0.3146985394416559,0.3146985394416559,0.01463500595315237,0.01463500595315237,0.3000635334885035,0.3000635334885035
sensor_04,sensor_14,-0.30297357706374206,0.30297357706374206,0.0033858928049131714,0.0033858928049131714,-0.30635946986865525,0.29958768425882887
sensor_00,sensor_20,-0.3298635213947965,0.3298635213947965,0.03043050748434685,0.03043050748434685,-0.36029402887914336,0.2994330139104497
sensor_22,sensor_33,0.633701030870694,0.633701030870694,-0.3342840263585623,0.3342840263585623,0.9679850572292563,0.29941700451213166
sensor_26,sensor_36,0.8003050674040496,0.8003050674040496,0.5026597249783852,0.5026597249783852,0.2976453424256644,0.2976453424256644
sensor_04,sensor_25,-0.30880195558361884,0.30880195558361884,0.011245993157315332,0.011245993157315332,-0.3200479487409342,0.2975559624263035
sensor_12,sensor_17,-0.3010280785559355,0.3010280785559355,-0.004674697523532002,0.004674697523532002,-0.2963533810324035,0.2963533810324035
sensor_01,sensor_38,0.45860375510583407,0.45860375510583407,0.16291025639756598,0.16291025639756598,0.2956934987082681,0.2956934987082681
sensor_23,sensor_34,0.7045663404900715,0.7045663404900715,0.410445660999771,0.410445660999771,0.2941206794903005,0.2941206794903005
sensor_29,sensor_42,0.3560527559883135,0.3560527559883135,0.06536458611074131,0.06536458611074131,0.2906881698775722,0.2906881698775722
sensor_04,sensor_34,-0.303460085046769,0.303460085046769,0.015324476398833381,0.015324476398833381,-0.3187845614456024,0.28813560864793564
sensor_36,sensor_38,0.3173460811288614,0.3173460811288614,0.031206044446625628,0.031206044446625628,0.2861400366822358,0.2861400366822358
sensor_00,sensor_16,-0.3178613827675034,0.3178613827675034,0.03265267934700015,0.03265267934700015,-0.3505140621145036,0.28520870342050325
sensor_38,sensor_44,0.35807261740669705,0.35807261740669705,0.07411750555682223,0.07411750555682223,0.2839551118498748,0.2839551118498748
sensor_36,sensor_45,0.30623698183595394,0.30623698183595394,0.024126943566289145,0.024126943566289145,0.2821100382696648,0.2821100382696648
sensor_04,sensor_45,-0.3015932956624687,0.3015932956624687,0.019836692158289905,0.019836692158289905,-0.3214299878207586,0.28175660350417875
sensor_26,sensor_35,0.7289739760101996,0.7289739760101996,0.4476407597850158,0.4476407597850158,0.28133321622518387,0.28133321622518387
sensor_02,sensor_03,0.7711349944706642,0.7711349944706642,0.48987757148467875,0.48987757148467875,0.2812574229859855,0.2812574229859855
sensor_27,sensor_31,0.28900206498038,0.28900206498038,-0.008233225122687904,0.008233225122687904,0.29723529010306793,0.2807688398576921
sensor_03,sensor_17,-0.30661044639657886,0.30661044639657886,-0.026032517702584832,0.026032517702584832,-0.280577928693994,0.280577928693994
sensor_41,sensor_49,0.3896808636914733,0.3896808636914733,-0.1105805241640463,0.1105805241640463,0.5002613878555197,0.279100339527427
sensor_16,sensor_27,0.2945000250464658,0.2945000250464658,0.015601120117526231,0.015601120117526231,0.27889890492893954,0.27889890492893954
sensor_19,sensor_43,0.27968002652497054,0.27968002652497054,-0.002266315057037631,0.002266315057037631,0.28194634158200815,0.2774137114679329
sensor_20,sensor_43,0.2823607701301525,0.2823607701301525,0.005189603764535374,0.005189603764535374,0.2771711663656171,0.2771711663656171
sensor_01,sensor_41,0.5111749750043643,0.5111749750043643,0.23434624282129707,0.23434624282129707,0.2768287321830672,0.2768287321830672
sensor_18,sensor_27,0.3016443348297948,0.3016443348297948,-0.025027060297301795,0.025027060297301795,0.3266713951270966,0.276617274532493
sensor_00,sensor_35,-0.32601707703851157,0.32601707703851157,0.04950656500803758,0.04950656500803758,-0.37552364204654914,0.276510512030474
sensor_21,sensor_43,0.27696432332469206,0.27696432332469206,-0.0006214639000690121,0.0006214639000690121,0.27758578722476107,0.27634285942462306
sensor_14,sensor_27,0.2911582958747435,0.2911582958747435,-0.015374096097190948,0.015374096097190948,0.30653239197193444,0.2757841997775526
sensor_25,sensor_39,0.3402475293941332,0.3402475293941332,0.06725648720031006,0.06725648720031006,0.27299104219382314,0.27299104219382314
sensor_11,sensor_51,0.3021060332863379,0.3021060332863379,-0.02983374863014943,0.02983374863014943,0.3319397819164873,0.27227228465618847
sensor_12,sensor_32,-0.2855115217853217,0.2855115217853217,0.013427576206101296,0.013427576206101296,-0.298939097991423,0.2720839455792204
sensor_11,sensor_16,-0.30093658725536127,0.30093658725536127,0.029521377144353333,0.029521377144353333,-0.3304579643997146,0.27141521011100794
sensor_02,sensor_48,0.38168122078336253,0.38168122078336253,0.11036963361252129,0.11036963361252129,0.27131158717084125,0.27131158717084125
sensor_04,sensor_20,-0.2804193465659548,0.2804193465659548,-0.009545312226258517,0.009545312226258517,-0.27087403433969626,0.27087403433969626
sensor_21,sensor_39,0.3404918669073907,0.3404918669073907,-0.07095257186924049,0.07095257186924049,0.41144443877663117,0.2695392950381502
sensor_01,sensor_23,0.3670136360672119,0.3670136360672119,-0.09803083718883322,0.09803083718883322,0.4650444732560451,0.26898279887837867
sensor_02,sensor_16,-0.288229769092907,0.288229769092907,-0.01952668054942663,0.01952668054942663,-0.26870308854348035,0.26870308854348035
sensor_34,sensor_35,0.9235545781236384,0.9235545781236384,0.6555518240336231,0.6555518240336231,0.2680027540900153,0.2680027540900153
sensor_39,sensor_41,0.8186665827636805,0.8186665827636805,0.5515757557822433,0.5515757557822433,0.26709082698143727,0.26709082698143727
sensor_29,sensor_43,0.3544950125205745,0.3544950125205745,-0.08856158453876113,0.08856158453876113,0.44305659705933564,0.2659334279818134
sensor_11,sensor_17,-0.29801284545528006,0.29801284545528006,-0.03290554966589838,0.03290554966589838,-0.2651072957893817,0.2651072957893817
sensor_00,sensor_46,-0.31147670801547594,0.31147670801547594,0.046380928699745694,0.046380928699745694,-0.35785763671522164,0.26509577931573025
sensor_04,sensor_16,-0.2747013085630317,0.2747013085630317,0.011450609969500277,0.011450609969500277,-0.28615191853253197,0.26325069859353145
sensor_26,sensor_39,0.35647388166612953,0.35647388166612953,0.09356449268829313,0.09356449268829313,0.2629093889778364,0.2629093889778364
sensor_00,sensor_17,-0.33493726525195966,0.33493726525195966,0.07233266586057382,0.07233266586057382,-0.4072699311125335,0.2626045993913858
sensor_04,sensor_35,-0.27490868391002204,0.27490868391002204,0.01419705662502007,0.01419705662502007,-0.2891057405350421,0.26071162728500197
sensor_12,sensor_20,-0.26682460401841657,0.26682460401841657,0.006447866126729004,0.006447866126729004,-0.27327247014514555,0.2603767378916876
sensor_04,sensor_17,-0.28668804937474923,0.28668804937474923,0.027099045636025255,0.027099045636025255,-0.3137870950107745,0.25958900373872396
sensor_11,sensor_21,-0.2747917665317335,0.2747917665317335,-0.016002298091885702,0.016002298091885702,-0.2587894684398478,0.2587894684398478
sensor_11,sensor_31,-0.2602187883644374,0.2602187883644374,0.0018100862067776174,0.0018100862067776174,-0.26202887457121504,0.25840870215765976
sensor_29,sensor_41,0.3015424881949925,0.3015424881949925,0.04321686817107206,0.04321686817107206,0.25832562002392045,0.25832562002392045
sensor_12,sensor_14,-0.2806111925265635,0.2806111925265635,0.022865698978791576,0.022865698978791576,-0.3034768915053551,0.25774549354777193
sensor_12,sensor_19,-0.299290115020421,0.299290115020421,0.04173049673954062,0.04173049673954062,-0.3410206117599616,0.2575596182808804
sensor_11,sensor_20,-0.3025733887169286,0.3025733887169286,-0.04596729121007423,0.04596729121007423,-0.25660609750685437,0.25660609750685437
sensor_02,sensor_14,-0.30101852929122996,0.30101852929122996,0.04569108653569159,0.04569108653569159,-0.34670961582692156,0.25532744275553837
sensor_02,sensor_37,0.5015689300334915,0.5015689300334915,0.24682856504968903,0.24682856504968903,0.2547403649838024,0.2547403649838024
sensor_11,sensor_33,-0.3312043813692727,0.3312043813692727,0.07844750924456476,0.07844750924456476,-0.40965189061383744,0.252756872124708
sensor_00,sensor_01,0.28881491633105594,0.28881491633105594,-0.03695228293127019,0.03695228293127019,0.3257671992623261,0.25186263339978576
sensor_25,sensor_43,0.2794061394346599,0.2794061394346599,0.028009320886769152,0.028009320886769152,0.25139681854789075,0.25139681854789075
sensor_10,sensor_19,-0.26152894809559635,0.26152894809559635,0.012980694662798118,0.012980694662798118,-0.27450964275839446,0.24854825343279824
sensor_35,sensor_39,0.2686801749245871,0.2686801749245871,-0.020282730102027552,0.020282730102027552,0.2889629050266147,0.24839744482255957
sensor_47,sensor_49,0.38081796306152443,0.38081796306152443,0.1331696925679799,0.1331696925679799,0.24764827049354454,0.24764827049354454
sensor_10,sensor_33,-0.28937281776006263,0.28937281776006263,-0.04276589266749264,0.04276589266749264,-0.24660692509256998,0.24660692509256998
sensor_00,sensor_45,-0.27160966283968474,0.27160966283968474,-0.025028454848496376,0.025028454848496376,-0.24658120799118838,0.24658120799118838
sensor_11,sensor_22,-0.41155375583733717,0.41155375583733717,0.16509992968915221,0.16509992968915221,-0.5766536855264894,0.24645382614818495
sensor_20,sensor_40,0.2813469519532298,0.2813469519532298,0.035741351789577894,0.035741351789577894,0.2456056001636519,0.2456056001636519
sensor_00,sensor_28,-0.28429593307330636,0.28429593307330636,0.03897915774586391,0.03897915774586391,-0.3232750908191703,0.24531677532744245
sensor_18,sensor_44,0.25441602758993903,0.25441602758993903,-0.011071882161901293,0.011071882161901293,0.26548790975184033,0.24334414542803773
sensor_02,sensor_20,-0.2584547690210057,0.2584547690210057,0.015374377028718404,0.015374377028718404,-0.27382914604972414,0.24308039199228731
sensor_13,sensor_31,0.2485339182373737,0.2485339182373737,-0.006519990145681579,0.006519990145681579,0.25505390838305525,0.24201392809169212
sensor_40,sensor_44,0.44716279935272313,0.44716279935272313,0.20520155725935538,0.20520155725935538,0.24196124209336775,0.24196124209336775
sensor_11,sensor_12,0.6927148410032951,0.6927148410032951,0.4513723599269579,0.4513723599269579,0.24134248107633716,0.24134248107633716
sensor_22,sensor_29,0.5929204282200199,0.5929204282200199,-0.35227524327111415,0.35227524327111415,0.945195671491134,0.24064518494890574
sensor_23,sensor_29,0.7296638774322611,0.7296638774322611,-0.4893477152306952,0.4893477152306952,1.2190115926629563,0.24031616220156593
sensor_17,sensor_27,0.26166933994245684,0.26166933994245684,-0.02177105766108747,0.02177105766108747,0.2834403976035443,0.23989828228136936
sensor_01,sensor_04,0.2573942298398313,0.2573942298398313,0.01799835799138321,0.01799835799138321,0.23939587184844807,0.23939587184844807
sensor_14,sensor_47,0.23901554886635165,0.23901554886635165,0.00011015408653674637,0.00011015408653674637,0.2389053947798149,0.2389053947798149
sensor_25,sensor_40,0.2447084267294527,0.2447084267294527,0.005854586580544003,0.005854586580544003,0.2388538401489087,0.2388538401489087
sensor_35,sensor_45,0.2930004396488099,0.2930004396488099,0.054555114202046145,0.054555114202046145,0.23844532544676375,0.23844532544676375
sensor_05,sensor_11,0.5022956265407176,0.5022956265407176,-0.26401955104357616,0.26401955104357616,0.7663151775842938,0.23827607549714142
sensor_39,sensor_49,0.39965684948144353,0.39965684948144353,-0.16151966702486784,0.16151966702486784,0.5611765165063114,0.2381371824565757
sensor_25,sensor_42,0.27885806087259996,0.27885806087259996,0.04082488026444221,0.04082488026444221,0.23803318060815776,0.23803318060815776
sensor_43,sensor_49,0.3302788936037702,0.3302788936037702,0.0929443984008532,0.0929443984008532,0.23733449520291702,0.23733449520291702
sensor_00,sensor_21,-0.2793726706368218,0.2793726706368218,0.04236154393352079,0.04236154393352079,-0.32173421457034257,0.23701112670330102
sensor_01,sensor_37,0.28698871008134835,0.28698871008134835,0.050761923414669126,0.050761923414669126,0.23622678666667923,0.23622678666667923
sensor_27,sensor_32,0.24182143571642994,0.24182143571642994,0.005731280760687938,0.005731280760687938,0.236090154955742,0.236090154955742
sensor_12,sensor_18,-0.24418850326888167,0.24418850326888167,-0.009079773041076608,0.009079773041076608,-0.23510873022780507,0.23510873022780507
sensor_26,sensor_42,0.3073270155875974,0.3073270155875974,0.07425019814770524,0.07425019814770524,0.23307681743989217,0.23307681743989217
sensor_35,sensor_36,0.8854957828815356,0.8854957828815356,0.652803001349199,0.652803001349199,0.23269278153233663,0.23269278153233663
sensor_14,sensor_40,0.23336996703640833,0.23336996703640833,-0.0007802472944876881,0.0007802472944876881,0.23415021433089603,0.23258971974192064
sensor_01,sensor_44,0.39943713443341644,0.39943713443341644,0.16711696454189004,0.16711696454189004,0.2323201698915264,0.2323201698915264
sensor_01,sensor_05,0.292721993239244,0.292721993239244,-0.06113703327771471,0.06113703327771471,0.3538590265169587,0.2315849599615293
sensor_04,sensor_24,-0.28278058088558194,0.28278058088558194,0.0512406146363613,0.0512406146363613,-0.33402119552194326,0.23153996624922063
sensor_20,sensor_45,0.24969972450274378,0.24969972450274378,0.018229942292150324,0.018229942292150324,0.23146978221059344,0.23146978221059344
sensor_30,sensor_35,0.4924234677329236,0.4924234677329236,0.262067619066966,0.262067619066966,0.2303558486659576,0.2303558486659576
sensor_02,sensor_21,-0.256745392996246,0.256745392996246,0.026513831385449486,0.026513831385449486,-0.2832592243816955,0.2302315616107965
sensor_36,sensor_49,0.3132481228803033,0.3132481228803033,0.08360881370800088,0.08360881370800088,0.2296393091723024,0.2296393091723024
sensor_21,sensor_40,0.2862647511237583,0.2862647511237583,0.05768645185452524,0.05768645185452524,0.22857829926923307,0.22857829926923307
sensor_00,sensor_34,-0.3656028250118189,0.3656028250118189,0.13747817950384772,0.13747817950384772,-0.5030810045156666,0.22812464550797118
sensor_14,sensor_43,0.2350214331043834,0.2350214331043834,-0.00711828413748086,0.00711828413748086,0.24213971724186426,0.22790314896690253
sensor_14,sensor_45,0.23397011398692563,0.23397011398692563,-0.006231422028733964,0.006231422028733964,0.2402015360156596,0.22773869195819166
sensor_19,sensor_47,0.22770210605867916,0.22770210605867916,0.0001764164232370594,0.0001764164232370594,0.2275256896354421,0.2275256896354421
sensor_33,sensor_44,0.3515059134516605,0.3515059134516605,-0.12420663503122466,0.12420663503122466,0.47571254848288513,0.22729927842043585
sensor_39,sensor_42,0.9231937365415845,0.9231937365415845,0.6974971567792716,0.6974971567792716,0.22569657976231294,0.22569657976231294
sensor_24,sensor_37,-0.3123616970235065,0.3123616970235065,-0.08755091285048067,0.08755091285048067,-0.22481078417302586,0.22481078417302586
sensor_04,sensor_21,-0.2253524891855362,0.2253524891855362,-0.0010952562521553578,0.0010952562521553578,-0.22425723293338082,0.22425723293338082
sensor_24,sensor_44,0.2809173404373136,0.2809173404373136,0.05712103108879983,0.05712103108879983,0.22379630934851374,0.22379630934851374
sensor_23,sensor_38,0.24146697594438543,0.24146697594438543,-0.018092130660256476,0.018092130660256476,0.25955910660464193,0.22337484528412896
sensor_12,sensor_31,-0.24106511396832067,0.24106511396832067,-0.02050247760764997,0.02050247760764997,-0.2205626363606707,0.2205626363606707
sensor_34,sensor_44,0.2318091053597335,0.2318091053597335,-0.011663067613502399,0.011663067613502399,0.2434721729732359,0.22014603774623112
sensor_38,sensor_49,0.25513023413909147,0.25513023413909147,-0.035207268364445043,0.035207268364445043,0.2903375025035365,0.21992296577464643
sensor_01,sensor_47,0.31007045438915115,0.31007045438915115,0.09036232726788142,0.09036232726788142,0.21970812712126975,0.21970812712126975
sensor_02,sensor_12,0.34590696237885477,0.34590696237885477,0.12631159668681677,0.12631159668681677,0.219595365692038,0.219595365692038
sensor_14,sensor_42,0.2403088622944851,0.2403088622944851,-0.020741962473597553,0.020741962473597553,0.2610508247680826,0.21956689982088753
sensor_16,sensor_39,0.22868101025718499,0.22868101025718499,-0.009909780456260254,0.009909780456260254,0.23859079071344524,0.21877122980092473
sensor_00,sensor_07,0.38946217452653564,0.38946217452653564,0.17134369165445182,0.17134369165445182,0.21811848287208382,0.21811848287208382
sensor_19,sensor_39,0.2987956176389431,0.2987956176389431,-0.08095149393113578,0.08095149393113578,0.37974711157007884,0.2178441237078073
sensor_20,sensor_47,0.23217929495029296,0.23217929495029296,0.014382741671284012,0.014382741671284012,0.21779655327900896,0.21779655327900896
sensor_21,sensor_47,0.21944190248022122,0.21944190248022122,0.002396086110969903,0.002396086110969903,0.21704581636925133,0.21704581636925133
sensor_12,sensor_16,-0.2426794501247513,0.2426794501247513,0.027084249807911465,0.027084249807911465,-0.2697636999326628,0.21559520031683985
sensor_19,sensor_40,0.27592536992888644,0.27592536992888644,0.06057473832032028,0.06057473832032028,0.21535063160856616,0.21535063160856616
sensor_25,sensor_45,0.25307510367659564,0.25307510367659564,-0.037732184250825494,0.037732184250825494,0.2908072879274211,0.21534291942577014
sensor_12,sensor_33,-0.31829537603533115,0.31829537603533115,-0.10471742494370337,0.10471742494370337,-0.21357795109162778,0.21357795109162778
sensor_27,sensor_33,0.2199323681203302,0.2199323681203302,0.0066117034643659416,0.0066117034643659416,0.21332066465596428,0.21332066465596428
sensor_13,sensor_14,0.22371875455997942,0.22371875455997942,0.010574869197583436,0.010574869197583436,0.21314388536239598,0.21314388536239598
sensor_00,sensor_31,-0.25115706612207994,0.25115706612207994,0.03990845107627607,0.03990845107627607,-0.291065517198356,0.21124861504580386
sensor_20,sensor_42,0.26106376057024944,0.26106376057024944,-0.05053334836903695,0.05053334836903695,0.3115971089392864,0.2105304122012125
sensor_27,sensor_34,0.22602036799894407,0.22602036799894407,-0.01573491310841902,0.01573491310841902,0.24175528110736308,0.21028545489052505
sensor_29,sensor_44,0.36397833694676995,0.36397833694676995,-0.15381729473350447,0.15381729473350447,0.5177956316802744,0.21016104221326548
sensor_00,sensor_32,-0.3574855276904202,0.3574855276904202,0.14825918815271824,0.14825918815271824,-0.5057447158431384,0.20922633953770195
sensor_04,sensor_31,-0.2154513394580482,0.2154513394580482,-0.009165483354761247,0.009165483354761247,-0.20628585610328695,0.20628585610328695
sensor_40,sensor_47,0.3522896531471798,0.3522896531471798,0.14636361136794804,0.14636361136794804,0.20592604177923177,0.20592604177923177
sensor_10,sensor_14,-0.23462997911522998,0.23462997911522998,0.02976056561934298,0.02976056561934298,-0.26439054473457296,0.204869413495887
sensor_12,sensor_25,-0.27023253429699406,0.27023253429699406,-0.0655816397184987,0.0655816397184987,-0.20465089457849536,0.20465089457849536
sensor_17,sensor_44,0.21374001190506825,0.21374001190506825,-0.00964559581526054,0.00964559581526054,0.22338560772032878,0.20409441608980772
sensor_04,sensor_32,-0.30130485048071554,0.30130485048071554,0.09776017288903886,0.09776017288903886,-0.3990650233697544,0.20354467759167666
sensor_23,sensor_30,0.6291073997806842,0.6291073997806842,0.42603078147701023,0.42603078147701023,0.20307661830367396,0.20307661830367396
sensor_19,sensor_45,0.27085799764553903,0.27085799764553903,0.0691231000340999,0.0691231000340999,0.20173489761143915,0.20173489761143915
sensor_04,sensor_28,-0.2699929676321493,0.2699929676321493,-0.06843986773804626,0.06843986773804626,-0.20155309989410303,0.20155309989410303
sensor_31,sensor_43,0.20209566758144518,0.20209566758144518,0.0008519846620773434,0.0008519846620773434,0.20124368291936784,0.20124368291936784
sensor_27,sensor_29,0.3335934784752255,0.3335934784752255,-0.13427078567663597,0.13427078567663597,0.4678642641518615,0.19932269279858955
sensor_26,sensor_41,0.2609946548740109,0.2609946548740109,0.06277069542883183,0.06277069542883183,0.19822395944517907,0.19822395944517907
sensor_19,sensor_21,0.954048678384356,0.954048678384356,0.7564963615973002,0.7564963615973002,0.19755231678705587,0.19755231678705587
sensor_03,sensor_41,0.3353184730278128,0.3353184730278128,0.13789113900881822,0.13789113900881822,0.1974273340189946,0.1974273340189946
sensor_12,sensor_36,-0.22453081300138725,0.22453081300138725,0.028151671170582517,0.028151671170582517,-0.25268248417196976,0.19637914183080474
sensor_27,sensor_36,0.2590085529861989,0.2590085529861989,0.06330930523047901,0.06330930523047901,0.1956992477557199,0.1956992477557199
sensor_00,sensor_30,-0.22681959917864208,0.22681959917864208,0.03156844001907115,0.03156844001907115,-0.25838803919771325,0.19525115915957092
sensor_23,sensor_39,0.3868740612033291,0.3868740612033291,-0.19207913706568994,0.19207913706568994,0.578953198269019,0.19479492413763919
sensor_02,sensor_32,-0.22938193699932213,0.22938193699932213,-0.03546191560509397,0.03546191560509397,-0.19392002139422815,0.19392002139422815
