feature,state_value,clean_center,clean_scale,state_center,state_q05,state_q95,median_shift_vs_clean,median_shift_vs_clean_robust_zish
sensor_20,normal_suspect,399.6271,0.8772544200000044,389.3024,67.261978,406.33286,-10.324700000000007,11.769333689991502
sensor_20,recovery,399.6271,0.8772544200000044,399.2862,389.1754,400.88256,-0.34089999999997644,0.38859878300752787
sensor_21,abnormal,880.5049,3.010864079999999,880.8264,368.15097000000003,883.88977,0.32150000000001455,0.10677997792581015
sensor_21,normal_clean,880.5049,3.010864079999999,880.5049,874.7330000000001,888.0468,0.0,0.0
sensor_21,normal_contaminated,880.5049,3.010864079999999,135.0657,123.86995,203.82585500000002,-745.4392,247.58314563306368
sensor_21,normal_suspect,880.5049,3.010864079999999,858.3936,140.61306,915.14536,-22.11130000000003,7.343838649800504
sensor_21,recovery,880.5049,3.010864079999999,879.5981,856.68256,884.4006,-0.9067999999999756,0.30117599994748884
sensor_22,abnormal,532.9305,3.3993052799999153,498.6224,227.25876,535.51376,-34.308100000000024,10.092679878401766
sensor_22,normal_clean,532.9305,3.3993052799999153,532.9305,461.58984000000004,536.8865000000001,0.0,0.0
sensor_22,normal_contaminated,532.9305,3.3993052799999153,0.0,0.0,117.06982500000001,-532.9305,156.77629871478132
sensor_22,normal_suspect,532.9305,3.3993052799999153,460.40305,0.0,542.6838,-72.52745000000004,21.33596250584527
sensor_22,recovery,532.9305,3.3993052799999153,532.6485,458.48879999999997,535.77322,-0.2820000000000391,0.08295812725594512
sensor_23,abnormal,1003.19,97.66775760000013,982.5069,350.76486900000003,1092.9532,-20.68310000000008,0.2117699894852511
sensor_23,normal_clean,1003.19,97.66775760000013,1003.19,948.2101600000001,1096.0196,0.0,0.0
sensor_23,normal_contaminated,1003.19,97.66775760000013,95.08356,23.854220500000007,170.60386000000022,-908.10644,9.297914299611183
sensor_23,normal_suspect,1003.19,97.66775760000013,949.1166,105.79898000000001,1109.0988,-54.073400000000106,0.5536463755158441
sensor_23,recovery,1003.19,97.66775760000013,1088.613,938.34814,1094.1592,85.423,0.8746284556859724
sensor_24,abnormal,627.054,3.8375618399999682,625.123,257.05917,627.87685,-1.9309999999999263,0.5031840737711584
sensor_24,normal_clean,627.054,3.8375618399999682,627.054,598.5111400000001,631.7641199999999,0.0,0.0
sensor_24,normal_contaminated,627.054,3.8375618399999682,0.0,0.0,129.6640950000001,-627.054,163.3990606910989
sensor_24,normal_suspect,627.054,3.8375618399999682,608.1583,26.43755400000001,660.3627999999999,-18.89569999999992,4.923881565384774
sensor_24,recovery,627.054,3.8375618399999682,627.2341,605.47604,632.0584600000001,0.18010000000003856,0.04693083981678327
sensor_25,abnormal,746.2048,9.79642776000007,719.8438,295.31003000000004,755.74066,-26.36099999999999,2.6908788229557468
sensor_25,normal_clean,746.2048,9.79642776000007,746.2048,690.38974,761.03488,0.0,0.0
sensor_25,normal_contaminated,746.2048,9.79642776000007,0.0,0.0,151.80665499999992,-746.2048,76.17111239740257
sensor_25,normal_suspect,746.2048,9.79642776000007,652.0628,15.623522000000074,779.68608,-94.14199999999994,9.60982945073024
sensor_25,recovery,746.2048,9.79642776000007,738.9966,646.471,763.42816,-7.2082000000000335,0.7357988214267179
sensor_26,abnormal,899.1441,75.3811661400001,854.0722,333.84189000000003,971.07292,-45.07190000000003,0.597919909016679
sensor_26,normal_clean,899.1441,75.3811661400001,899.1441,752.10238,981.0426,0.0,0.0
sensor_26,normal_contaminated,899.1441,75.3811661400001,109.97235,67.88538,187.9044899999999,-789.17175,10.469083862862073
sensor_26,normal_suspect,899.1441,75.3811661400001,752.3875,123.78976,992.06574,-146.75659999999993,1.9468603036392311
sensor_26,recovery,899.1441,75.3811661400001,912.7559,747.3394599999999,923.7601999999999,13.611800000000017,0.1805729560447471
sensor_27,abnormal,494.2364,58.08322716000001,502.5955,158.42438400000003,565.06277,8.359100000000012,0.14391590152133707
sensor_27,normal_clean,494.2364,58.08322716000001,494.2364,425.77848,619.2154,0.0,0.0
sensor_27,normal_contaminated,494.2364,58.08322716000001,228.0679,30.029304000000007,526.5214600000021,-266.1685,4.582536353684243
sensor_27,normal_suspect,494.2364,58.08322716000001,536.6716,336.784,1134.4002,42.43520000000001,0.7305930141089634
sensor_27,recovery,494.2364,58.08322716000001,503.6285,451.48236,849.2244399999997,9.39209999999997,0.16170072599664365
sensor_28,abnormal,979.931,113.58050340000005,1063.003,487.59404000000006,1159.1132,83.07199999999989,0.7313931309799059
sensor_28,normal_clean,979.931,113.58050340000005,979.931,669.14972,1146.9708,0.0,0.0
sensor_28,normal_contaminated,979.931,113.58050340000005,77.031975,27.856980500000002,218.85992000000005,-902.899025,7.949419116591093
sensor_28,normal_suspect,979.931,113.58050340000005,837.1777,126.90286,1233.4397999999997,-142.75330000000008,1.2568468683156058
sensor_28,recovery,979.931,113.58050340000005,1066.251,1033.1684,1219.1606000000002,86.31999999999994,0.7599895881426415
sensor_29,abnormal,570.5671,96.72956832,724.8124,242.00902000000002,784.06757,154.24530000000004,1.5946034152631277
sensor_29,normal_clean,570.5671,96.72956832,570.5671,491.98964,805.1831,0.0,0.0
sensor_29,normal_contaminated,570.5671,96.72956832,73.22022999999999,23.697384500000002,156.47356500000004,-497.34686999999997,5.141621932547873
sensor_29,normal_suspect,570.5671,96.72956832,756.15,121.64472,1115.6624,185.5829,1.9185746739410239
sensor_29,recovery,570.5671,96.72956832,534.1785,491.29346,804.9833199999999,-36.3886,0.3761890043757821
