,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_51
sensor_10,0.3896918520357339,-0.1236352775859195,-0.013674131790659407,-0.030034358070478936,0.29645174181046413,-0.15318555222260538,0.17005374920043362,-0.0013743842478386333,-0.0003647833768101727,0.07759921811286594,1.0,-0.006927081116657733,-0.006120235959390829,0.0028761962096167464,0.02976056561934298,0.026676278187371873,0.035571584648341065,0.03559905021564925,0.012980694662798118,0.032488997156248034,0.01619169977124537,0.23419897723930375,0.1521095775312821,0.05482002387176961,0.1883035566673417,0.29938728002923765,-0.047039762248856025,0.1400645632695239,-0.1316599907848056,-0.06210378490308738,0.13714663274950092,0.26444540873863615,-0.04276589266749264,0.3413639397711642,0.21407070455612626,0.25532718407022215,-0.1479427930672516,0.07094070129181426,-0.01216597314415743,0.14604069768731942,0.23976597444464087,0.2103267899857275,0.3020152370422679,-0.04574824817710255,-0.08729528653774632,0.18770598171104125,0.3672477574761443,-0.042460759438897544,-0.16234310008147512,0.08134707087068911
sensor_11,0.20305821921972403,-0.11281605307120113,-0.0723786318838309,0.324181955844061,0.23560232322876196,-0.26401955104357616,0.5285535292063401,0.5074950580411877,0.40885412217662936,0.18134614012508624,-0.006927081116657733,1.0,0.4513723599269579,0.5380830122208391,-0.017294980907874968,0.029521377144353333,-0.03290554966589838,-0.04022466410400675,-0.014207790036800526,-0.04596729121007423,-0.016002298091885702,0.16509992968915221,0.5830660706060988,0.2520904583861961,-0.15641601525696153,0.10685176792105042,0.2762357482415192,-0.3570631965265641,-0.17340316616565823,0.49437364177547366,0.0018100862067776174,0.23506987929571632,0.07844750924456476,0.00787753821217411,0.31799981228112745,0.0821827103079802,-0.3891297486893114,-0.05382003763412489,-0.28000391035224215,0.35260412690078136,-0.26543828871040587,-0.27845132170861275,0.16997968152091197,0.2431689282911197,0.19235733435858296,0.20254353478480733,0.07675683403336851,0.5273836416935866,0.3444010794633826,-0.02983374863014943
sensor_12,0.16781876449680452,-0.1108503204343416,0.12631159668681677,0.2616723106053604,0.20051699968313275,-0.15247938552591733,0.30788736590429516,0.16815878783124336,0.08356695199923865,-0.05989677679641575,-0.006120235959390829,0.4513723599269579,1.0,0.3299317778224048,0.022865698978791576,0.027084249807911465,-0.004674697523532002,-0.009079773041076608,0.04173049673954062,0.006447866126729004,0.03663003179778895,0.16977336225355116,0.25924800780488944,0.17342039748491708,-0.0655816397184987,-0.06352418199201515,0.1452561610834041,-0.2763970061046339,-0.017044870807327507,0.18597208825950337,-0.02050247760764997,0.013427576206101296,-0.10471742494370337,-0.11366182984680297,0.09840358749298957,0.028151671170582517,-0.23735871735518382,-0.06027291953625637,-0.2062333005524174,0.17275785089494664,-0.18921280083095457,-0.18936574079251586,0.07011838282255424,0.1554599126247994,0.16147140074443436,0.14821399259969542,0.018118637388674922,0.38964390110692726,0.28178771471596936,-0.0714147446549247
sensor_13,0.08878106761591653,-0.05696312456380585,-0.04647149799820867,0.30558228581687535,0.08732503453510064,-0.35654279505681724,0.6229197160274337,0.466021933653878,0.3796375685082287,0.18060827540155264,0.0028761962096167464,0.5380830122208391,0.3299317778224048,1.0,0.010574869197583436,0.04351242813574851,-0.0003205948959128019,-0.005168895077540901,0.06826053927174541,0.06820765184205094,0.06691500274300806,0.38451745954036953,0.6563204927015825,0.18321199761617382,-0.05205928078180068,0.1799205190848835,0.28607705302921443,-0.3924137671012886,-0.3287225027931035,0.39573652965128103,-0.006519990145681579,0.23338991027801909,-0.14797452479004417,0.16214173168515741,0.4654669132737173,0.31084428061303365,-0.5524893266523107,-0.05485972067821852,-0.28701602092167394,0.3157606826172239,-0.27087563469634024,-0.2948550010525506,0.13618746419030814,0.2410607900131263,0.15343366887248688,0.22474081922359818,0.11105405594396515,0.493579972478413,0.2343243534145485,-0.054108429219476284
sensor_14,0.029293134634089366,0.012170700252563189,0.04569108653569159,0.01352202517545369,0.0033858928049131714,-0.014554652885420962,0.013513871904210864,-0.005011487322773488,-0.017987217562758697,0.002116015944436876,0.02976056561934298,-0.017294980907874968,0.022865698978791576,0.010574869197583436,1.0,0.8271437680892899,0.375907844103539,0.34668798596058753,0.14567958840397843,0.15978947391522846,0.12322068931593802,0.08550180254771411,0.023625994926414706,0.015968925241094844,0.07353086257653889,0.04374055329705058,-0.015374096097190948,-0.021085896562961358,-0.025247190768272938,-0.021829061966383723,-0.009612002524630608,0.02424532086700599,0.0083523144394632,0.00044736446844585004,-0.014392059593367507,-0.001893637895012053,-0.03457141337268918,-0.016330137008810332,-0.0111300171205867,-0.0007802472944876881,-0.01882357638226477,-0.020741962473597553,-0.00711828413748086,-0.005694197793830928,-0.006231422028733964,0.016486604238456104,0.00011015408653674637,0.027282537449160666,0.01571804173071895,0.0161290328070854
sensor_16,0.03265267934700015,-0.009841015323673548,-0.01952668054942663,0.02221185692244397,0.011450609969500277,-0.012838358968777573,0.060940091842397015,0.0331548302205406,0.016769440935876317,0.01621303982150826,0.026676278187371873,0.029521377144353333,0.027084249807911465,0.04351242813574851,0.8271437680892899,1.0,0.3347812647339844,0.3099216760509603,0.16691831790682735,0.13893574312587775,0.14399800559893186,0.056010846483254245,0.06713563561699552,0.004453643539860425,0.04440624880360125,0.053848595522497406,0.015601120117526231,-0.032204359228981655,-0.047453364934554446,0.001673492208761092,0.009719808514409659,0.03283077040952761,-0.0023696538122381927,0.032032930431749866,0.05379296997782189,0.0018384449166550952,-0.06060283523383909,0.0023392095581945375,-0.009909780456260254,0.023067530901601276,-0.012726960256502922,-0.018933424018986147,0.00977056990029876,0.01463500595315237,-0.005314198752069061,0.012116505007003132,0.012349642690302653,0.010364275952551084,0.016939928161985675,0.007515587464120886
sensor_17,0.07233266586057382,0.014223986240099507,-0.03904403425939967,-0.026032517702584832,0.027099045636025255,-0.012559755974955747,0.03924547845979926,-0.011908366314179738,-0.014469616867417455,-0.004845430353556416,0.035571584648341065,-0.03290554966589838,-0.004674697523532002,-0.0003205948959128019,0.375907844103539,0.3347812647339844,1.0,0.9919005570529897,0.16151919600466216,0.11924634031569209,0.1090242779887354,0.03958067890720133,0.0020045023824482276,-0.034724535618866854,0.068735413862549,0.04071797462494779,-0.02177105766108747,-0.007363968755371011,-0.09240677467951526,-0.0031370757280388987,-0.025108752984793998,-0.02280869366352466,0.009934967979134207,0.03434078997664471,0.0029810865682583653,0.023213229329436525,-0.04155187622097926,-0.03469642954096464,-0.012930925564896624,-0.0004686736037639505,-0.0237468954476984,-0.019525026199232704,-7.952971818700295e-05,-0.00964559581526054,-0.02795179459919313,-0.012876530597315236,-0.022962518956691096,-0.03995189433689859,-0.0015413719015013637,0.07407060678219018
sensor_18,0.07016651974110447,0.016219614042322406,-0.043436088794724985,-0.033092737456033784,0.023758477143028162,-0.006296182382461484,0.037820428029338694,-0.017129210338564668,-0.019092932554721685,-0.009345850934869948,0.03559905021564925,-0.04022466410400675,-0.009079773041076608,-0.005168895077540901,0.34668798596058753,0.3099216760509603,0.9919005570529897,1.0,0.16587926291008853,0.1276657814105616,0.11273868372989793,0.03902612037489451,-0.0016167913640980091,-0.04194563761634194,0.07301802183240302,0.04122965804395057,-0.025027060297301795,-0.004677710498889185,-0.10189963150908776,-0.0062715825546956795,-0.028187630922756186,-0.02971422662152611,0.008517020670612259,0.03882316990593275,0.00489530420581216,0.02884710652865862,-0.04197307148108808,-0.03342142637434711,-0.008755353114443386,-0.0025311071242966137,-0.020768529788792983,-0.016426071783874608,-0.0008540727309359763,-0.011071882161901293,-0.03031193570877628,-0.014788625865810924,-0.02383615344154965,-0.04629924315284864,-0.0032202425625700664,0.08075859291489268
sensor_19,0.04579992979650592,0.04721579308754529,0.03136142750020151,0.044372477124783365,0.0017303075414996365,-0.0551542458372092,0.20922959953612005,0.06906235441156776,0.025320659155822066,0.0006808043885552664,0.012980694662798118,-0.014207790036800526,0.04173049673954062,0.06826053927174541,0.14567958840397843,0.16691831790682735,0.16151919600466216,0.16587926291008853,1.0,0.5495605181045021,0.7564963615973002,0.26401791760064214,0.21269141018926138,-0.02854806591241717,0.03425000014352982,-0.023123927215434388,0.13045258308812016,-0.11116890800077368,-0.1493417203116024,0.0013793304164483136,-0.08478273747298522,-0.11323847233936006,-0.06844290967447433,0.0541495112363074,0.1603879206843685,0.024272911172742304,-0.23396160971904748,-0.012422045357614243,-0.08095149393113578,0.06057473832032028,-0.09395856334943704,-0.11456051849048365,-0.002266315057037631,0.08860092536348754,0.0691231000340999,0.08427672933630408,0.0001764164232370594,0.14765545972464825,0.15224490304969435,0.025635684604493954
sensor_20,0.03043050748434685,0.021056374194400512,0.015374377028718404,0.023169100756203837,-0.009545312226258517,0.003210916176839904,0.11458825317593943,0.04814184305650793,0.004066343989007394,0.0017186935320529216,0.032488997156248034,-0.04596729121007423,0.006447866126729004,0.06820765184205094,0.15978947391522846,0.13893574312587775,0.11924634031569209,0.1276657814105616,0.5495605181045021,1.0,0.514948522693923,0.16671498867470558,0.12330701941519391,-0.035950020295969054,-0.0023474350157340305,-0.04997240157644881,0.0676430716768549,-0.017181510195626908,-0.09324793635429458,-0.02604265261095359,-0.047143866022528236,-0.10034936954153921,-0.024919263105898384,0.06657633698867144,0.09497672766544651,-0.000698600185833482,-0.13506086876147455,0.0004880351807611473,-0.025691490540583454,0.035741351789577894,-0.039825477866958815,-0.05053334836903695,0.005189603764535374,0.041561755443798004,0.018229942292150324,0.02595042658972357,0.014382741671284012,0.061623189934559515,0.07371111386476334,0.011546274278816764
sensor_21,0.04236154393352079,0.04048784950700446,0.026513831385449486,0.04320491441923236,-0.0010952562521553578,-0.049754215866857805,0.20133842763535417,0.06314877540811699,0.021489005042255812,0.0032763160047798215,0.01619169977124537,-0.016002298091885702,0.03663003179778895,0.06691500274300806,0.12322068931593802,0.14399800559893186,0.1090242779887354,0.11273868372989793,0.7564963615973002,0.514948522693923,1.0,0.24797230314241656,0.20528318622481093,-0.030517226049862112,0.018932826631141993,-0.02437883344490404,0.1256491499074383,-0.10114991592486995,-0.14010745892555146,0.0025608091357769533,-0.07273344224707998,-0.10596353586228016,-0.0650195997553947,0.05465263959991399,0.16236665065081046,0.021315472721727634,-0.22013565243594113,-0.007403968776228011,-0.07095257186924049,0.05768645185452524,-0.0852474142647507,-0.10426225940610023,-0.0006214639000690121,0.08633615458626874,0.06260097505600837,0.08043289336444781,0.002396086110969903,0.1374906753096788,0.1425095737985435,0.024710706445173335
sensor_22,0.06410932926784135,-0.016159087173538634,-0.09309259795374128,0.2129100430759957,0.013228487844740969,-0.2554412724962374,0.48282749761698446,0.18522933205661274,0.18658192794702924,0.14261568722678908,0.23419897723930375,0.16509992968915221,0.16977336225355116,0.38451745954036953,0.08550180254771411,0.056010846483254245,0.03958067890720133,0.03902612037489451,0.26401791760064214,0.16671498867470558,0.24797230314241656,1.0,0.6985184355148254,0.26669793052476315,0.38117080123641717,0.3764751727793322,0.15540966974426867,-0.16021472136495302,-0.35227524327111415,0.10745701017603362,0.07711649293121926,0.26456144398027603,-0.3342840263585623,0.3931364237629782,0.5446363946567891,0.5404958816697131,-0.6133609195211961,-0.07892088612391242,-0.11635560884958777,0.24767136746164073,-0.1909614566626528,-0.18178500164058267,0.1282426675364766,0.1538452659865854,0.07338622230235721,0.208228857049734,0.13168716929511984,0.4249609453651261,0.16635104974971404,-0.04273823031220469
sensor_23,0.08447959456562376,-0.09803083718883322,-0.2094019095733997,0.3628282396443628,0.056560688615738125,-0.3290837749714792,0.7631674996031541,0.4800202061467045,0.42913044870793465,0.24739509927005016,0.1521095775312821,0.5830660706060988,0.25924800780488944,0.6563204927015825,0.023625994926414706,0.06713563561699552,0.0020045023824482276,-0.0016167913640980091,0.21269141018926138,0.12330701941519391,0.20528318622481093,0.6985184355148254,1.0,0.25807305944934655,0.06993479318382126,0.39896133684834384,0.37919184775575154,-0.31053810167112267,-0.4893477152306952,0.42603078147701023,0.11336363102895351,0.36939479361322564,-0.17394504128166335,0.410445660999771,0.7747303205796705,0.5008997738255775,-0.7726929335492982,-0.018092130660256476,-0.19207913706568994,0.3780548051648082,-0.24328230924440622,-0.2568013826484387,0.1855736504570878,0.2893008718248424,0.13961071591991428,0.27797184237058375,0.17842239436121082,0.5786262714767022,0.27417905088221906,-0.06608125537245439
sensor_24,0.0281471705313036,-0.07408304495342272,0.0801246330186927,0.19059094440248825,0.0512406146363613,-0.15943223569923312,0.11130005603157259,0.17489860582008204,0.145798011936686,0.11644465597311936,0.05482002387176961,0.2520904583861961,0.17342039748491708,0.18321199761617382,0.015968925241094844,0.004453643539860425,-0.034724535618866854,-0.04194563761634194,-0.02854806591241717,-0.035950020295969054,-0.030517226049862112,0.26669793052476315,0.25807305944934655,1.0,0.08769182384181665,0.1515222962026583,0.0684208061531595,-0.11240019155008825,0.12429219005259247,0.10614733055873155,0.06984106307029764,0.22689533743218157,0.023467160825366512,-0.03319262697766855,0.020834358878580293,-0.015181755887254489,-0.08755091285048067,-0.06332946564319616,-0.1036570355309063,0.14958489987240323,-0.10005994484765048,-0.0839817279876566,0.098226839575177,0.05712103108879983,0.05850925012068055,0.08802269949428534,0.05850910965560832,0.22025314254241074,0.05313919585906801,-0.08864675647740596
sensor_25,0.028826524118482924,0.00855956001738213,-0.12246832925525582,-0.13559743067436697,0.011245993157315332,-0.03289274353353707,-0.04757984862020848,-0.2061445759798022,-0.07027609057380511,0.0007581137019024963,0.1883035566673417,-0.15641601525696153,-0.0655816397184987,-0.05205928078180068,0.07353086257653889,0.04440624880360125,0.068735413862549,0.07301802183240302,0.03425000014352982,-0.0023474350157340305,0.018932826631141993,0.38117080123641717,0.06993479318382126,0.08769182384181665,1.0,0.51672911182266,-0.21900453500119124,-0.028102532057722517,-0.14980632306731814,-0.08552668671364733,-0.03104947904639459,0.14467377053976216,-0.2987025288714235,0.2531162563616426,0.11268693415548425,0.2728358787165931,-0.06900837417890907,-0.02724111612181389,0.06725648720031006,0.005854586580544003,0.034475165499350945,0.04082488026444221,0.028009320886769152,-0.07988392053682794,-0.037732184250825494,0.008817143717405102,0.04853969034853015,-0.04220607123330846,-0.1421294431959005,0.04438832991256702
sensor_26,0.10088841010571335,-0.21574590734282967,-0.19867623592616537,0.02475334570354995,0.028564145028342557,-0.11906260889065497,0.15657171556552635,0.09139527300904889,0.17148595187130616,0.21400374032718386,0.29938728002923765,0.10685176792105042,-0.06352418199201515,0.1799205190848835,0.04374055329705058,0.053848595522497406,0.04071797462494779,0.04122965804395057,-0.023123927215434388,-0.04997240157644881,-0.02437883344490404,0.3764751727793322,0.39896133684834384,0.1515222962026583,0.51672911182266,1.0,0.008067622786076558,0.03254802416259599,-0.3031143084358246,0.11458085114063164,0.20783796371040553,0.42671985544578045,0.0027605932749661354,0.6583395639172758,0.4476407597850158,0.5026597249783852,-0.24676052120194422,0.028809981895752127,0.09356449268829313,0.1514279615350148,0.06277069542883183,0.07425019814770524,0.15446563862860047,-0.037395830980596276,-0.09359285075532377,0.0490229451153263,0.1471945373279053,8.918048989688458e-05,-0.21145665264091007,-0.06831463731780382
sensor_27,-0.004485338721715105,-0.02643174692271906,-0.045785723008116945,0.20532813060867058,0.016836212408422792,-0.13139712412796714,0.334994205147512,0.23552072749499692,0.20534344724887352,0.10628087932157813,-0.047039762248856025,0.2762357482415192,0.1452561610834041,0.28607705302921443,-0.015374096097190948,0.015601120117526231,-0.02177105766108747,-0.025027060297301795,0.13045258308812016,0.0676430716768549,0.1256491499074383,0.15540966974426867,0.37919184775575154,0.0684208061531595,-0.21900453500119124,0.008067622786076558,1.0,-0.21135327729401535,-0.13427078567663597,0.2546228787457604,-0.008233225122687904,0.005731280760687938,0.0066117034643659416,-0.01573491310841902,0.26573901071206596,0.06330930523047901,-0.3158760551697917,0.005284302086924655,-0.12789383106256905,0.14206370359779788,-0.1307073241905566,-0.14519397641796936,0.048649786964164526,0.1400087907433272,0.09620244973823308,0.1097367476179688,0.03680835825388644,0.27058626484126375,0.17258359091161915,-0.017663938221550383
sensor_28,0.03897915774586391,-0.15663633690749384,-0.027925475772772143,-0.16173933382522077,-0.06843986773804626,0.21497849902585872,-0.42179006802410857,-0.3411517381644574,-0.2173236088976294,-0.031176151590852064,0.1400645632695239,-0.3570631965265641,-0.2763970061046339,-0.3924137671012886,-0.021085896562961358,-0.032204359228981655,-0.007363968755371011,-0.004677710498889185,-0.11116890800077368,-0.017181510195626908,-0.10114991592486995,-0.16021472136495302,-0.31053810167112267,-0.11240019155008825,-0.028102532057722517,0.03254802416259599,-0.21135327729401535,1.0,0.14503325568056064,-0.29665948442202683,0.26218474179873974,0.06289230397105519,0.26402402669093383,0.16716968170260826,-0.26303444167374374,-0.14351546417130576,0.3272331034141566,0.03204885636828793,0.2777233182965047,-0.20536141659170296,0.19704579040411122,0.22642305815055666,-0.08082459281020746,-0.23179473489681005,-0.21397036293129632,-0.18649941866813835,-0.03940725910148206,-0.4030066438245505,-0.31538772811515914,-0.03241250607025974
