sensor_a,sensor_b,correlation_abnormal,abs_correlation_abnormal,correlation_clean,abs_correlation_clean,correlation_delta_abnormal_vs_clean,abs_correlation_delta_abnormal_vs_clean
sensor_03,sensor_14,0.7203052324905075,0.7203052324905075,0.01352202517545369,0.01352202517545369,0.7067832073150538,0.7067832073150538
sensor_10,sensor_29,0.8382173851256176,0.8382173851256176,-0.1316599907848056,0.1316599907848056,0.9698773759104232,0.706557394340812
sensor_24,sensor_51,-0.7942722442765741,0.7942722442765741,-0.08864675647740596,0.08864675647740596,-0.7056254877991681,0.7056254877991681
sensor_03,sensor_16,0.7253704269724165,0.7253704269724165,0.02221185692244397,0.02221185692244397,0.7031585700499725,0.7031585700499725
sensor_38,sensor_44,0.7768280653491341,0.7768280653491341,0.07411750555682223,0.07411750555682223,0.7027105597923118,0.7027105597923118
sensor_28,sensor_31,0.9639407309588552,0.9639407309588552,0.26218474179873974,0.26218474179873974,0.7017559891601155,0.7017559891601155
sensor_04,sensor_42,0.7223019014843813,0.7223019014843813,-0.02073453181547884,0.02073453181547884,0.7430364332998601,0.7015673696689025
sensor_43,sensor_47,0.9917248713703931,0.9917248713703931,0.2918145616417103,0.2918145616417103,0.6999103097286827,0.6999103097286827
sensor_28,sensor_33,0.961624285754876,0.961624285754876,0.26402402669093383,0.26402402669093383,0.6976002590639422,0.6976002590639422
sensor_03,sensor_20,0.7201830398260449,0.7201830398260449,0.023169100756203837,0.023169100756203837,0.6970139390698411,0.6970139390698411
sensor_00,sensor_11,0.8965742132398575,0.8965742132398575,0.20305821921972403,0.20305821921972403,0.6935159940201335,0.6935159940201335
sensor_16,sensor_35,-0.7458974708404068,0.7458974708404068,0.05379296997782189,0.05379296997782189,-0.7996904408182287,0.6921045008625849
sensor_16,sensor_18,0.9978601574294478,0.9978601574294478,0.3099216760509603,0.3099216760509603,0.6879384813784875,0.6879384813784875
sensor_22,sensor_32,0.9517504661500504,0.9517504661500504,0.26456144398027603,0.26456144398027603,0.6871890221697744,0.6871890221697744
sensor_40,sensor_46,0.9712894707401697,0.9712894707401697,0.2846499884939221,0.2846499884939221,0.6866394822462476,0.6866394822462476
sensor_25,sensor_29,0.8324786164666639,0.8324786164666639,-0.14980632306731814,0.14980632306731814,0.982284939533982,0.6826722933993458
sensor_03,sensor_31,0.7334790331872695,0.7334790331872695,0.05254677449784926,0.05254677449784926,0.6809322586894202,0.6809322586894202
sensor_04,sensor_38,0.7218170766935476,0.7218170766935476,-0.04155018804674088,0.04155018804674088,0.7633672647402885,0.6802668886468066
sensor_28,sensor_30,0.9763874501924917,0.9763874501924917,-0.29665948442202683,0.29665948442202683,1.2730469346145186,0.6797279657704649
sensor_03,sensor_19,0.7224748400590775,0.7224748400590775,0.044372477124783365,0.044372477124783365,0.6781023629342942,0.6781023629342942
sensor_42,sensor_44,0.78938773235192,0.78938773235192,0.11167561167259678,0.11167561167259678,0.6777121206793232,0.6777121206793232
sensor_46,sensor_47,0.9555097483647512,0.9555097483647512,0.27806871118046617,0.27806871118046617,0.677441037184285,0.677441037184285
sensor_02,sensor_31,0.7581438538470348,0.7581438538470348,-0.08096426261486472,0.08096426261486472,0.8391081164618994,0.6771795912321701
sensor_03,sensor_21,0.7179263272168454,0.7179263272168454,0.04320491441923236,0.04320491441923236,0.674721412797613,0.674721412797613
sensor_12,sensor_26,0.7370431892831849,0.7370431892831849,-0.06352418199201515,0.06352418199201515,0.8005673712752001,0.6735190072911698
sensor_02,sensor_26,0.8688707797169145,0.8688707797169145,-0.19867623592616537,0.19867623592616537,1.06754701564308,0.6701945437907492
sensor_24,sensor_32,0.8963672111727514,0.8963672111727514,0.22689533743218157,0.22689533743218157,0.6694718737405698,0.6694718737405698
sensor_31,sensor_33,0.9474321431921362,0.9474321431921362,0.27860340036661163,0.27860340036661163,0.6688287428255246,0.6688287428255246
sensor_01,sensor_27,0.6945725956578794,0.6945725956578794,-0.02643174692271906,0.02643174692271906,0.7210043425805985,0.6681408487351603
sensor_04,sensor_44,0.6688476113377001,0.6688476113377001,-0.0011475709085858122,0.0011475709085858122,0.669995182246286,0.6677000404291142
sensor_16,sensor_17,0.9990886687024604,0.9990886687024604,0.3347812647339844,0.3347812647339844,0.664307403968476,0.664307403968476
sensor_03,sensor_25,0.7972197354252483,0.7972197354252483,-0.13559743067436697,0.13559743067436697,0.9328171660996152,0.6616223047508814
sensor_30,sensor_32,0.8762118889120336,0.8762118889120336,0.21601147253949263,0.21601147253949263,0.660200416372541,0.660200416372541
sensor_10,sensor_25,0.8473354989023714,0.8473354989023714,0.1883035566673417,0.1883035566673417,0.6590319422350297,0.6590319422350297
sensor_20,sensor_35,-0.7515735612894681,0.7515735612894681,0.09497672766544651,0.09497672766544651,-0.8465502889549146,0.6565968336240215
sensor_12,sensor_18,0.6648281822614166,0.6648281822614166,-0.009079773041076608,0.009079773041076608,0.6739079553024933,0.65574840922034
sensor_05,sensor_35,-0.8066068836884034,0.8066068836884034,-0.15233272213293805,0.15233272213293805,-0.6542741615554654,0.6542741615554654
sensor_12,sensor_25,0.7173473737376177,0.7173473737376177,-0.0655816397184987,0.0655816397184987,0.7829290134561164,0.651765734019119
sensor_14,sensor_18,0.9978589999732379,0.9978589999732379,0.34668798596058753,0.34668798596058753,0.6511710140126503,0.6511710140126503
sensor_12,sensor_17,0.6530023273107698,0.6530023273107698,-0.004674697523532002,0.004674697523532002,0.6576770248343018,0.6483276297872378
sensor_35,sensor_51,-0.6549032499483146,0.6549032499483146,-0.00996637657875538,0.00996637657875538,-0.6449368733695592,0.6449368733695592
sensor_12,sensor_14,0.667267572847181,0.667267572847181,0.022865698978791576,0.022865698978791576,0.6444018738683894,0.6444018738683894
sensor_44,sensor_45,0.968953702759806,0.968953702759806,0.3249246236386295,0.3249246236386295,0.6440290791211765,0.6440290791211765
sensor_42,sensor_47,0.9955827088553617,0.9955827088553617,0.35293378530208264,0.35293378530208264,0.6426489235532791,0.6426489235532791
sensor_23,sensor_28,0.9530032112196276,0.9530032112196276,-0.31053810167112267,0.31053810167112267,1.2635413128907502,0.642465109548505
sensor_12,sensor_20,0.648711617315592,0.648711617315592,0.006447866126729004,0.006447866126729004,0.642263751188863,0.642263751188863
sensor_32,sensor_51,-0.666864305520971,0.666864305520971,-0.025476233999305754,0.025476233999305754,-0.6413880715216652,0.6413880715216652
sensor_05,sensor_20,0.638254046779073,0.638254046779073,0.003210916176839904,0.003210916176839904,0.6350431306022332,0.6350431306022332
sensor_02,sensor_33,0.7222226774791629,0.7222226774791629,0.08722590366646274,0.08722590366646274,0.6349967738127001,0.6349967738127001
sensor_38,sensor_39,0.9990673922429738,0.9990673922429738,0.3645073548727648,0.3645073548727648,0.6345600373702089,0.6345600373702089
sensor_02,sensor_23,0.8437804227693648,0.8437804227693648,-0.2094019095733997,0.2094019095733997,1.0531823323427645,0.6343785131959652
sensor_00,sensor_05,0.7798227132073944,0.7798227132073944,-0.14573886297341065,0.14573886297341065,0.925561576180805,0.6340838502339837
sensor_29,sensor_33,0.9320461688606356,0.9320461688606356,0.2996624380301106,0.2996624380301106,0.632383730830525,0.632383730830525
sensor_05,sensor_33,0.689434285533507,0.689434285533507,0.05752628020661177,0.05752628020661177,0.6319080053268953,0.6319080053268953
sensor_12,sensor_16,0.6589841632496191,0.6589841632496191,0.027084249807911465,0.027084249807911465,0.6318999134417076,0.6318999134417076
sensor_42,sensor_43,0.9979663920411668,0.9979663920411668,0.3672048594420259,0.3672048594420259,0.6307615325991409,0.6307615325991409
sensor_29,sensor_32,0.6381287855008874,0.6381287855008874,-0.00989599949939654,0.00989599949939654,0.6480247850002839,0.6282327860014908
sensor_03,sensor_32,0.7923995523167702,0.7923995523167702,0.1656840473375077,0.1656840473375077,0.6267155049792625,0.6267155049792625
sensor_00,sensor_12,0.7944122475172708,0.7944122475172708,0.16781876449680452,0.16781876449680452,0.6265934830204662,0.6265934830204662
sensor_40,sensor_44,0.8303137005567331,0.8303137005567331,0.20520155725935538,0.20520155725935538,0.6251121432973777,0.6251121432973777
sensor_14,sensor_17,0.998891045987208,0.998891045987208,0.375907844103539,0.375907844103539,0.622983201883669,0.622983201883669
sensor_05,sensor_14,0.6366369969141398,0.6366369969141398,-0.014554652885420962,0.014554652885420962,0.6511916497995608,0.6220823440287188
sensor_05,sensor_29,0.7073615709250946,0.7073615709250946,0.08538481091426055,0.08538481091426055,0.621976760010834,0.621976760010834
sensor_44,sensor_46,0.9186320606299754,0.9186320606299754,0.29667189572344516,0.29667189572344516,0.6219601649065303,0.6219601649065303
sensor_05,sensor_16,0.6346644062923837,0.6346644062923837,-0.012838358968777573,0.012838358968777573,0.6475027652611614,0.6218260473236061
sensor_36,sensor_51,-0.6728843746028381,0.6728843746028381,0.05265986064619302,0.05265986064619302,-0.7255442352490311,0.6202245139566451
sensor_04,sensor_43,0.7031989285376137,0.7031989285376137,0.08522618293466465,0.08522618293466465,0.617972745602949,0.617972745602949
sensor_22,sensor_25,0.9988853300253151,0.9988853300253151,0.38117080123641717,0.38117080123641717,0.6177145287888979,0.6177145287888979
sensor_41,sensor_45,0.6469823743412285,0.6469823743412285,0.029987424780690754,0.029987424780690754,0.6169949495605378,0.6169949495605378
sensor_49,sensor_51,0.8132265532850365,0.8132265532850365,0.19801277519594776,0.19801277519594776,0.6152137780890887,0.6152137780890887
sensor_12,sensor_21,0.6509201152289139,0.6509201152289139,0.03663003179778895,0.03663003179778895,0.6142900834311249,0.6142900834311249
sensor_21,sensor_51,-0.6386357198977953,0.6386357198977953,0.024710706445173335,0.024710706445173335,-0.6633464263429687,0.613925013452622
sensor_11,sensor_14,0.6309985051742288,0.6309985051742288,-0.017294980907874968,0.017294980907874968,0.6482934860821038,0.6137035242663539
sensor_22,sensor_26,0.9882979955819013,0.9882979955819013,0.3764751727793322,0.3764751727793322,0.6118228228025692,0.6118228228025692
sensor_12,sensor_31,0.6308932936507903,0.6308932936507903,-0.02050247760764997,0.02050247760764997,0.6513957712584403,0.6103908160431403
sensor_03,sensor_10,0.63905311565414,0.63905311565414,-0.030034358070478936,0.030034358070478936,0.669087473724619,0.6090187575836611
sensor_01,sensor_29,0.6581726140716259,0.6581726140716259,-0.05095585095224137,0.05095585095224137,0.7091284650238673,0.6072167631193844
sensor_38,sensor_45,0.638030391347514,0.638030391347514,0.03376268865857148,0.03376268865857148,0.6042677026889426,0.6042677026889426
sensor_04,sensor_40,0.6888586124026232,0.6888586124026232,0.08628086730941953,0.08628086730941953,0.6025777450932037,0.6025777450932037
sensor_12,sensor_19,0.6436325249467828,0.6436325249467828,0.04173049673954062,0.04173049673954062,0.6019020282072421,0.6019020282072421
sensor_11,sensor_26,0.7071516297134034,0.7071516297134034,0.10685176792105042,0.10685176792105042,0.600299861792353,0.600299861792353
sensor_41,sensor_47,0.9963747776350648,0.9963747776350648,0.39630523503904724,0.39630523503904724,0.6000695425960175,0.6000695425960175
sensor_11,sensor_21,0.6155649844633272,0.6155649844633272,-0.016002298091885702,0.016002298091885702,0.6315672825552129,0.5995626863714415
sensor_10,sensor_22,0.8317674623532515,0.8317674623532515,0.23419897723930375,0.23419897723930375,0.5975684851139478,0.5975684851139478
sensor_05,sensor_17,0.6086541860918508,0.6086541860918508,-0.012559755974955747,0.012559755974955747,0.6212139420668066,0.5960944301168951
sensor_43,sensor_44,0.811378714146155,0.811378714146155,0.21557279847312255,0.21557279847312255,0.5958059156730324,0.5958059156730324
sensor_25,sensor_33,0.8938040109399236,0.8938040109399236,-0.2987025288714235,0.2987025288714235,1.192506539811347,0.5951014820685001
sensor_01,sensor_35,-0.6313190164570168,0.6313190164570168,-0.036273180042843536,0.036273180042843536,-0.5950458364141733,0.5950458364141733
sensor_11,sensor_19,0.6082180970938669,0.6082180970938669,-0.014207790036800526,0.014207790036800526,0.6224258871306674,0.5940103070570664
sensor_11,sensor_16,0.6232611175087757,0.6232611175087757,0.029521377144353333,0.029521377144353333,0.5937397403644223,0.5937397403644223
sensor_11,sensor_31,0.5945580094295511,0.5945580094295511,0.0018100862067776174,0.0018100862067776174,0.5927479232227735,0.5927479232227735
sensor_03,sensor_33,0.6071716239524032,0.6071716239524032,0.01456084332758706,0.01456084332758706,0.5926107806248161,0.5926107806248161
sensor_21,sensor_35,-0.7539282360581306,0.7539282360581306,0.16236665065081046,0.16236665065081046,-0.9162948867089411,0.5915615854073202
sensor_05,sensor_21,0.6406531755949236,0.6406531755949236,-0.049754215866857805,0.049754215866857805,0.6904073914617814,0.5908989597280658
sensor_04,sensor_39,0.71325674367105,0.71325674367105,-0.12356460459151938,0.12356460459151938,0.8368213482625694,0.5896921390795306
sensor_19,sensor_35,-0.7499246661160576,0.7499246661160576,0.1603879206843685,0.1603879206843685,-0.910312586800426,0.5895367454316891
sensor_05,sensor_18,0.5956900430336655,0.5956900430336655,-0.006296182382461484,0.006296182382461484,0.6019862254161269,0.589393860651204
sensor_40,sensor_45,0.7057939324253877,0.7057939324253877,0.11665789382785265,0.11665789382785265,0.589136038597535,0.589136038597535
sensor_23,sensor_26,0.9869622896409244,0.9869622896409244,0.39896133684834384,0.39896133684834384,0.5880009527925805,0.5880009527925805
sensor_05,sensor_10,0.74031555812554,0.74031555812554,-0.15318555222260538,0.15318555222260538,0.8935011103481454,0.5871300059029345
sensor_03,sensor_22,0.7994043274220508,0.7994043274220508,0.2129100430759957,0.2129100430759957,0.5864942843460551,0.5864942843460551
sensor_13,sensor_31,0.5927957851458994,0.5927957851458994,-0.006519990145681579,0.006519990145681579,0.599315775291581,0.5862757950002178
sensor_10,sensor_11,0.5914301468598289,0.5914301468598289,-0.006927081116657733,0.006927081116657733,0.5983572279764866,0.5845030657431711
sensor_27,sensor_51,0.601242943853006,0.601242943853006,-0.017663938221550383,0.017663938221550383,0.6189068820745565,0.5835790056314556
sensor_23,sensor_27,0.9599815140876184,0.9599815140876184,0.37919184775575154,0.37919184775575154,0.5807896663318669,0.5807896663318669
sensor_11,sensor_18,0.6204448907131854,0.6204448907131854,-0.04022466410400675,0.04022466410400675,0.6606695548171921,0.5802202266091787
sensor_05,sensor_19,0.634695830222596,0.634695830222596,-0.0551542458372092,0.0551542458372092,0.6898500760598052,0.5795415843853868
sensor_11,sensor_17,0.6112748457166358,0.6112748457166358,-0.03290554966589838,0.03290554966589838,0.6441803953825342,0.5783692960507374
sensor_43,sensor_46,0.9617053610402986,0.9617053610402986,0.38480361690197845,0.38480361690197845,0.5769017441383202,0.5769017441383202
sensor_23,sensor_32,0.9449263857235849,0.9449263857235849,0.36939479361322564,0.36939479361322564,0.5755315921103592,0.5755315921103592
sensor_25,sensor_35,-0.6864672976970563,0.6864672976970563,0.11268693415548425,0.11268693415548425,-0.7991542318525405,0.573780363541572
sensor_01,sensor_16,0.5822137413885742,0.5822137413885742,-0.009841015323673548,0.009841015323673548,0.5920547567122477,0.5723727260649006
sensor_42,sensor_45,0.6512789166403614,0.6512789166403614,0.0807745980245821,0.0807745980245821,0.5705043186157793,0.5705043186157793
sensor_01,sensor_20,0.591221446704301,0.591221446704301,0.021056374194400512,0.021056374194400512,0.5701650725099005,0.5701650725099005
sensor_31,sensor_51,-0.6498727846157824,0.6498727846157824,-0.08102370284560316,0.08102370284560316,-0.5688490817701792,0.5688490817701792
sensor_11,sensor_20,0.6138064286136182,0.6138064286136182,-0.04596729121007423,0.04596729121007423,0.6597737198236925,0.567839137403544
sensor_01,sensor_17,0.5820363520538644,0.5820363520538644,0.014223986240099507,0.014223986240099507,0.5678123658137649,0.5678123658137649
sensor_28,sensor_35,-0.8283406227604273,0.8283406227604273,-0.26303444167374374,0.26303444167374374,-0.5653061810866835,0.5653061810866835
sensor_37,sensor_49,0.7853452653894163,0.7853452653894163,-0.22075166993948153,0.22075166993948153,1.0060969353288978,0.5645935954499348
sensor_12,sensor_22,0.7337040150222328,0.7337040150222328,0.16977336225355116,0.16977336225355116,0.5639306527686816,0.5639306527686816
sensor_01,sensor_30,0.6678706995494661,0.6678706995494661,-0.10415367868606279,0.10415367868606279,0.7720243782355289,0.5637170208634033
sensor_39,sensor_45,0.6209063973026642,0.6209063973026642,-0.06249144044128901,0.06249144044128901,0.6833978377439531,0.5584149568613752
sensor_01,sensor_14,0.5701486254992444,0.5701486254992444,0.012170700252563189,0.012170700252563189,0.5579779252466812,0.5579779252466812
sensor_10,sensor_35,-0.7686945605171983,0.7686945605171983,0.21407070455612626,0.21407070455612626,-0.9827652650733245,0.5546238559610721
sensor_01,sensor_25,0.5630910930768768,0.5630910930768768,0.00855956001738213,0.00855956001738213,0.5545315330594947,0.5545315330594947
sensor_05,sensor_25,0.587306605470067,0.587306605470067,-0.03289274353353707,0.03289274353353707,0.6201993490036041,0.5544138619365299
sensor_07,sensor_09,0.9965917390905638,0.9965917390905638,0.44232476965655443,0.44232476965655443,0.5542669694340093,0.5542669694340093
sensor_08,sensor_51,0.6116166740439923,0.6116166740439923,-0.05966731034391042,0.05966731034391042,0.6712839843879027,0.551949363700082
sensor_01,sensor_18,0.5678687961823887,0.5678687961823887,0.016219614042322406,0.016219614042322406,0.5516491821400663,0.5516491821400663
sensor_01,sensor_21,0.5913710049821735,0.5913710049821735,0.04048784950700446,0.04048784950700446,0.5508831554751691,0.5508831554751691
sensor_26,sensor_32,0.9770297533905354,0.9770297533905354,0.42671985544578045,0.42671985544578045,0.5503098979447549,0.5503098979447549
sensor_01,sensor_10,0.6731801203176564,0.6731801203176564,-0.1236352775859195,0.1236352775859195,0.7968153979035759,0.5495448427317369
sensor_23,sensor_30,0.9749176477001855,0.9749176477001855,0.42603078147701023,0.42603078147701023,0.5488868662231753,0.5488868662231753
sensor_01,sensor_19,0.5947323175713171,0.5947323175713171,0.04721579308754529,0.04721579308754529,0.5475165244837717,0.5475165244837717
sensor_45,sensor_51,0.5961998162122755,0.5961998162122755,0.05180292179523587,0.05180292179523587,0.5443968944170396,0.5443968944170396
sensor_32,sensor_33,0.7802718022066574,0.7802718022066574,0.23599013302558042,0.23599013302558042,0.544281669181077,0.544281669181077
sensor_11,sensor_32,0.7779882862996405,0.7779882862996405,0.23506987929571632,0.23506987929571632,0.5429184070039241,0.5429184070039241
sensor_10,sensor_26,0.8416251458502825,0.8416251458502825,0.29938728002923765,0.29938728002923765,0.5422378658210448,0.5422378658210448
sensor_13,sensor_18,0.5471024988068764,0.5471024988068764,-0.005168895077540901,0.005168895077540901,0.5522713938844174,0.5419336037293355
sensor_22,sensor_33,0.8758785444709899,0.8758785444709899,-0.3342840263585623,0.3342840263585623,1.2101625708295523,0.5415945181124275
sensor_01,sensor_28,0.6979942525186199,0.6979942525186199,-0.15663633690749384,0.15663633690749384,0.8546305894261137,0.5413579156111261
sensor_07,sensor_51,0.5782555653366553,0.5782555653366553,-0.037989431212650644,0.037989431212650644,0.616244996549306,0.5402661341240047
sensor_01,sensor_22,0.5548495387522393,0.5548495387522393,-0.016159087173538634,0.016159087173538634,0.571008625925778,0.5386904515787007
sensor_13,sensor_25,0.5889883345017276,0.5889883345017276,-0.05205928078180068,0.05205928078180068,0.6410476152835283,0.5369290537199269
sensor_13,sensor_32,0.7684111339307872,0.7684111339307872,0.23338991027801909,0.23338991027801909,0.535021223652768,0.535021223652768
sensor_13,sensor_14,0.5452356887782196,0.5452356887782196,0.010574869197583436,0.010574869197583436,0.5346608195806362,0.5346608195806362
sensor_04,sensor_45,0.5544476915605211,0.5544476915605211,0.019836692158289905,0.019836692158289905,0.5346109994022312,0.5346109994022312
sensor_13,sensor_17,0.5339805450659767,0.5339805450659767,-0.0003205948959128019,0.0003205948959128019,0.5343011399618895,0.5336599501700638
sensor_29,sensor_51,0.5722883426897805,0.5722883426897805,-0.038741245024791794,0.038741245024791794,0.6110295877145723,0.5335470976649886
sensor_02,sensor_48,0.6432107666490119,0.6432107666490119,0.11036963361252129,0.11036963361252129,0.5328411330364906,0.5328411330364906
sensor_30,sensor_45,0.6240507866067649,0.6240507866067649,0.09200628391880881,0.09200628391880881,0.5320445026879561,0.5320445026879561
sensor_03,sensor_24,0.7205324132427541,0.7205324132427541,0.19059094440248825,0.19059094440248825,0.5299414688402658,0.5299414688402658
sensor_45,sensor_47,0.6814404395347796,0.6814404395347796,0.15205032116579673,0.15205032116579673,0.5293901183689829,0.5293901183689829
sensor_31,sensor_32,0.8859090954401861,0.8859090954401861,0.3574015994508979,0.3574015994508979,0.5285074959892883,0.5285074959892883
sensor_03,sensor_28,0.6858782565787663,0.6858782565787663,-0.16173933382522077,0.16173933382522077,0.8476175904039871,0.5241389227535456
sensor_01,sensor_24,0.5959593153422054,0.5959593153422054,-0.07408304495342272,0.07408304495342272,0.670042360295628,0.5218762703887827
sensor_25,sensor_45,0.5587031613091068,0.5587031613091068,-0.037732184250825494,0.037732184250825494,0.5964353455599323,0.5209709770582813
sensor_11,sensor_22,0.6857531249059217,0.6857531249059217,0.16509992968915221,0.16509992968915221,0.5206531952167694,0.5206531952167694
sensor_11,sensor_25,0.6748785639657419,0.6748785639657419,-0.15641601525696153,0.15641601525696153,0.8312945792227033,0.5184625487087804
sensor_10,sensor_48,0.5606060330408716,0.5606060330408716,-0.042460759438897544,0.042460759438897544,0.6030667924797692,0.518145273601974
sensor_02,sensor_45,0.6460647169743069,0.6460647169743069,0.12842253285305152,0.12842253285305152,0.5176421841212554,0.5176421841212554
sensor_38,sensor_42,0.9996440602255109,0.9996440602255109,0.48273529839113066,0.48273529839113066,0.5169087618343802,0.5169087618343802
sensor_00,sensor_46,0.5630104483949748,0.5630104483949748,0.046380928699745694,0.046380928699745694,0.5166295196952291,0.5166295196952291
sensor_03,sensor_27,0.7213030238340549,0.7213030238340549,0.20532813060867058,0.20532813060867058,0.5159748932253843,0.5159748932253843
sensor_16,sensor_45,0.52066750171524,0.52066750171524,-0.005314198752069061,0.005314198752069061,0.5259817004673091,0.515353302963171
sensor_10,sensor_13,0.5154228238747784,0.5154228238747784,0.0028761962096167464,0.0028761962096167464,0.5125466276651617,0.5125466276651617
sensor_11,sensor_12,0.9636735394350279,0.9636735394350279,0.4513723599269579,0.4513723599269579,0.51230117950807,0.51230117950807
sensor_27,sensor_35,-0.7768396006475758,0.7768396006475758,0.26573901071206596,0.26573901071206596,-1.0425786113596418,0.5111005899355099
sensor_13,sensor_26,0.6900413227893915,0.6900413227893915,0.1799205190848835,0.1799205190848835,0.510120803704508,0.510120803704508
sensor_12,sensor_47,0.5267344937951695,0.5267344937951695,0.018118637388674922,0.018118637388674922,0.5086158564064945,0.5086158564064945
sensor_14,sensor_45,0.5143540731936654,0.5143540731936654,-0.006231422028733964,0.006231422028733964,0.5205854952223994,0.5081226511649315
sensor_22,sensor_45,0.5813622164049693,0.5813622164049693,0.07338622230235721,0.07338622230235721,0.5079759941026121,0.5079759941026121
sensor_06,sensor_09,0.7438912783204419,0.7438912783204419,0.23793888905769628,0.23793888905769628,0.5059523892627455,0.5059523892627455
sensor_03,sensor_30,0.707824039898445,0.707824039898445,0.20191389287483083,0.20191389287483083,0.5059101470236141,0.5059101470236141
sensor_20,sensor_45,0.5228744260787732,0.5228744260787732,0.018229942292150324,0.018229942292150324,0.5046444837866229,0.5046444837866229
sensor_43,sensor_45,0.6774733749310163,0.6774733749310163,0.17325496685897313,0.17325496685897313,0.5042184080720432,0.5042184080720432
sensor_00,sensor_06,0.8376440631239027,0.8376440631239027,0.3342975445530029,0.3342975445530029,0.5033465185708998,0.5033465185708998
sensor_04,sensor_22,0.5150529162852855,0.5150529162852855,0.013228487844740969,0.013228487844740969,0.5018244284405445,0.5018244284405445
sensor_01,sensor_02,0.7605217742028948,0.7605217742028948,0.26213493809468186,0.26213493809468186,0.49838683610821294,0.49838683610821294
sensor_14,sensor_44,0.5021112081849223,0.5021112081849223,-0.005694197793830928,0.005694197793830928,0.5078054059787532,0.4964170103910914
sensor_01,sensor_45,0.7106708414939421,0.7106708414939421,0.21445234679049507,0.21445234679049507,0.49621849470344703,0.49621849470344703
sensor_13,sensor_16,0.539162683803701,0.539162683803701,0.04351242813574851,0.04351242813574851,0.4956502556679525,0.4956502556679525
sensor_16,sensor_44,0.5064248157396921,0.5064248157396921,0.01463500595315237,0.01463500595315237,0.49178980978653974,0.49178980978653974
sensor_17,sensor_44,0.4995598263782672,0.4995598263782672,-0.00964559581526054,0.00964559581526054,0.5092054221935277,0.48991423056300665
sensor_10,sensor_12,0.4944191300338026,0.4944191300338026,-0.006120235959390829,0.006120235959390829,0.5005393659931935,0.4882988940744118
sensor_30,sensor_35,-0.7477776656728414,0.7477776656728414,0.262067619066966,0.262067619066966,-1.0098452847398074,0.4857100466058754
sensor_14,sensor_34,-0.4859547013638208,0.4859547013638208,0.00044736446844585004,0.00044736446844585004,-0.48640206583226664,0.48550733689537495
sensor_05,sensor_45,0.6225121889305629,0.6225121889305629,-0.13730692839971728,0.13730692839971728,0.7598191173302802,0.4852052605308457
sensor_10,sensor_32,0.7495569848536245,0.7495569848536245,0.26444540873863615,0.26444540873863615,0.4851115761149884,0.4851115761149884
sensor_20,sensor_21,0.9999815821254006,0.9999815821254006,0.514948522693923,0.514948522693923,0.48503305943147756,0.48503305943147756
sensor_18,sensor_44,0.494057432465878,0.494057432465878,-0.011071882161901293,0.011071882161901293,0.5051293146277793,0.4829855503039767
sensor_05,sensor_27,0.614256679624575,0.614256679624575,-0.13139712412796714,0.13139712412796714,0.7456538037525421,0.48285955549660786
sensor_17,sensor_45,0.5090294005677943,0.5090294005677943,-0.02795179459919313,0.02795179459919313,0.5369811951669875,0.4810776059686012
sensor_33,sensor_35,-0.7962520517538193,0.7962520517538193,-0.31663804368147735,0.31663804368147735,-0.47961400807234195,0.47961400807234195
sensor_02,sensor_44,0.5376380428099337,0.5376380428099337,0.06020785241729731,0.06020785241729731,0.47743019039263634,0.47743019039263634
sensor_05,sensor_31,0.5517054266974998,0.5517054266974998,0.07495070212657817,0.07495070212657817,0.4767547245709216,0.4767547245709216
sensor_05,sensor_24,0.6342314045083081,0.6342314045083081,-0.15943223569923312,0.15943223569923312,0.7936636402075412,0.4747991688090749
sensor_27,sensor_34,-0.48821488931535123,0.48821488931535123,-0.01573491310841902,0.01573491310841902,-0.4724799762069322,0.4724799762069322
sensor_26,sensor_44,0.5098104027776915,0.5098104027776915,-0.037395830980596276,0.037395830980596276,0.5472062337582878,0.47241457179709523
sensor_18,sensor_45,0.5007426877806358,0.5007426877806358,-0.03031193570877628,0.03031193570877628,0.5310546234894121,0.4704307520718595
sensor_18,sensor_51,-0.5508553230456921,0.5508553230456921,0.08075859291489268,0.08075859291489268,-0.6316139159605847,0.4700967301307994
sensor_04,sensor_25,0.48126813637568294,0.48126813637568294,0.011245993157315332,0.011245993157315332,0.4700221432183676,0.4700221432183676
sensor_04,sensor_32,0.5677262618451164,0.5677262618451164,0.09776017288903886,0.09776017288903886,0.46996608895607755,0.46996608895607755
sensor_24,sensor_45,0.5281354325749323,0.5281354325749323,0.05850925012068055,0.05850925012068055,0.4696261824542518,0.4696261824542518
sensor_25,sensor_26,0.9861937218833813,0.9861937218833813,0.51672911182266,0.51672911182266,0.46946461006072127,0.46946461006072127
sensor_01,sensor_33,0.5917947342748966,0.5917947342748966,-0.1225079973486567,0.1225079973486567,0.7143027316235533,0.4692867369262399
sensor_12,sensor_24,0.6426273357358956,0.6426273357358956,0.17342039748491708,0.17342039748491708,0.4692069382509785,0.4692069382509785
sensor_01,sensor_23,0.5662892362991474,0.5662892362991474,-0.09803083718883322,0.09803083718883322,0.6643200734879806,0.4682583991103142
sensor_30,sensor_51,0.4943972280982423,0.4943972280982423,-0.026503751351425117,0.026503751351425117,0.5209009794496674,0.4678934767468172
sensor_04,sensor_26,0.4950418641303855,0.4950418641303855,0.028564145028342557,0.028564145028342557,0.46647771910204294,0.46647771910204294
