pca_1,pca_2,anomaly_flag
38.29315753329478,-235.38906815335537,1
34.30766717390105,6.60760318571767,0
-269.9076992786125,0.9139469336953292,0
33.06256333616936,6.312934030978858,0
31.88489321966507,5.905204215247459,0
34.31809658771198,4.914391639132603,0
33.95368267439855,7.051277907284695,0
33.73316961155004,5.56103099802865,0
32.79174742081752,19.72895263659174,0
33.05511092692958,14.239205061468788,0
24.424484143412847,1.8884621972956794,0
33.80695440454827,5.35431460838613,0
-112.00967294481259,3.38693860026532,0
34.88357423224753,-7.799167558499062,1
33.682615766337136,7.538762645700797,0
33.14921455691562,6.3024101661635745,0
35.4697570278301,-8.386963697426498,1
18.758665373096452,5.544804471413975,0
32.51989612798562,6.727208851769505,0
33.60294178208447,7.00906906665043,0
30.702136955976094,5.328763574414357,0
-144.22448824218586,0.3474503061637755,0
35.03469670318028,6.174663421622062,0
37.422319958618026,5.410349554779885,0
33.93834363709117,12.180795776481173,0
-271.01149131354055,-2.009155723539423,0
-270.3950312373257,1.2437382733953228,0
33.658146949788424,2.129378821118329,0
32.85468974269047,14.659738085571561,0
34.07340761957146,5.887326302451389,0
33.740338706746556,5.441089892283004,0
33.29151200558043,6.313158304648936,0
33.630801132269696,0.5112251975815632,0
38.08984777854066,6.81747617793833,0
33.66854820005637,12.925273144760013,0
34.6354691938801,6.898681222978148,0
33.53427114777863,5.854912535528407,0
33.585028790912176,-59.9696763629653,1
-268.73467254181674,-2.657644575174257,0
-267.64182100873234,-1.2153021404269122,0
33.309486865703526,5.1599172934475295,0
34.092679044212204,6.620808509549489,0
36.85135356435954,-235.3821039815817,1
33.687101369886605,6.287345915170711,0
-252.90394230906352,0.5819822340534104,0
24.936435711897012,1.1910853506858334,0
22.839002062738935,5.519702584205278,0
33.758319504908854,5.861492704163329,0
33.186369074510864,7.0750522080450455,0
34.467298218880785,-76.92527001425009,0
34.26002015337912,6.169960979785801,0
33.618323531891136,2.4340699086359914,0
34.83770965586969,14.401942015811073,0
33.76485568081577,5.538591111782032,0
49.48947032087355,6.09798986202552,0
48.669055416286156,5.321688948683953,0
37.105555245761316,-235.380250937031,1
33.72470676594858,5.665254604202132,0
30.716452270965146,5.736195227767378,0
33.22544977380644,6.1240259078868196,0
37.100603245483676,6.229303811190636,0
33.422390275813115,6.316593696122989,0
33.60492454838254,29.79457877421049,0
33.584178955913444,13.443832036560172,0
33.378581602570584,7.456360785795264,0
24.81864149955426,5.307021107022476,0
33.76422830634916,2.3688099119040245,0
33.46615847902497,5.391161659596722,0
36.70996354973319,5.640134674282143,0
32.48271144916704,4.438150447331522,0
37.57692934815907,2.1232885807389366,0
32.43055755372125,5.395816327555016,0
33.42096505925329,6.675971504315222,0
33.185290339253086,6.07621202216968,0
33.70993252101276,4.595610730017581,0
33.53084236941803,5.338854229287221,0
33.79879028931751,5.656183608433046,0
34.56575098923853,5.421392223048468,0
29.09267938639342,-232.44524476205336,1
34.35602252564667,5.859209382614522,0
33.995227484400374,6.460851448880102,0
33.93667328263662,5.972064082642404,0
-263.2148182620767,1.6126474217932962,0
25.143992222619936,5.112478962288347,0
-269.7256330141488,-2.9819443090375346,0
33.96294442011018,5.5526866060099085,0
