sensor_a,sensor_b,pearson_corr,spearman_corr,abs_pearson_corr,abs_spearman_corr,same_direction_flag,state_scope
sensor_27,sensor_35,0.4254274422535259,0.47291674596074246,0.4254274422535259,0.47291674596074246,True,normal
sensor_13,sensor_35,0.4254080894469061,0.39656827696588776,0.4254080894469061,0.39656827696588776,True,normal
sensor_38,sensor_39,0.4218454435031256,0.4019449113064139,0.4218454435031256,0.4019449113064139,True,normal
sensor_23,sensor_27,0.42121288391653827,0.46775504364041137,0.42121288391653827,0.46775504364041137,True,normal
sensor_34,sensor_37,-0.41641160106194924,-0.47181592026763597,0.41641160106194924,0.47181592026763597,False,normal
sensor_38,sensor_42,0.4090454955696977,0.5290987749080767,0.4090454955696977,0.5290987749080767,True,normal
sensor_45,sensor_48,0.408501157164328,0.4243682902155879,0.408501157164328,0.4243682902155879,True,normal
sensor_21,sensor_27,0.40317804680180575,0.2326708837709531,0.40317804680180575,0.2326708837709531,True,normal
sensor_06,sensor_36,0.3998049525802064,0.3835572800859574,0.3998049525802064,0.3835572800859574,True,normal
sensor_00,sensor_05,0.3995539581634253,-0.1811612072544826,0.3995539581634253,0.1811612072544826,True,normal
sensor_24,sensor_27,0.39476819320372936,0.3040688614046674,0.39476819320372936,0.3040688614046674,True,normal
sensor_16,sensor_27,0.3927597370598642,0.1718681901911382,0.3927597370598642,0.1718681901911382,True,normal
sensor_04,sensor_08,0.39072192041509224,0.17663989295222465,0.39072192041509224,0.17663989295222465,True,normal
sensor_07,sensor_10,0.38813243313008877,0.020498355996925528,0.38813243313008877,0.020498355996925528,True,normal
sensor_22,sensor_27,0.38446886865549873,0.31068210179532524,0.38446886865549873,0.31068210179532524,True,normal
sensor_19,sensor_27,0.38365683476239776,0.20437105258041088,0.38365683476239776,0.20437105258041088,True,normal
sensor_20,sensor_27,0.38307064066342783,0.2044841841611196,0.38307064066342783,0.2044841841611196,True,normal
sensor_10,sensor_11,0.38152242508820094,0.055569686815735875,0.38152242508820094,0.055569686815735875,True,normal
sensor_03,sensor_06,0.37985609885915556,0.290417974030438,0.37985609885915556,0.290417974030438,True,normal
sensor_26,sensor_27,0.3795733207644801,0.272528291581163,0.3795733207644801,0.272528291581163,True,normal
sensor_02,sensor_04,0.3680756572376571,0.07774850737786278,0.3680756572376571,0.07774850737786278,True,normal
sensor_12,sensor_48,0.3670169579375971,0.47478858353805425,0.3670169579375971,0.47478858353805425,True,normal
sensor_35,sensor_48,0.3661749096165109,0.4163064944443287,0.3661749096165109,0.4163064944443287,True,normal
sensor_25,sensor_27,0.36560165038272574,-0.009808536025910945,0.36560165038272574,0.009808536025910945,True,normal
sensor_45,sensor_49,0.36453054404959123,0.5631789814589921,0.36453054404959123,0.5631789814589921,True,normal
sensor_07,sensor_48,0.3640034674257919,0.45798393059134973,0.3640034674257919,0.45798393059134973,True,normal
sensor_46,sensor_48,0.36358642396742075,0.46580886047987524,0.36358642396742075,0.46580886047987524,True,normal
sensor_13,sensor_36,0.35967029311571536,0.1824842741013444,0.35967029311571536,0.1824842741013444,True,normal
sensor_13,sensor_23,0.35921500772574566,0.47010316450403733,0.35921500772574566,0.47010316450403733,True,normal
sensor_39,sensor_43,0.35876736244612734,0.17785859609491875,0.35876736244612734,0.17785859609491875,True,normal
sensor_27,sensor_29,0.35662212056389103,0.1600132014011368,0.35662212056389103,0.1600132014011368,True,normal
sensor_04,sensor_09,0.35393624652890204,0.15920913228359793,0.35393624652890204,0.15920913228359793,True,normal
sensor_43,sensor_46,0.3535815105575208,0.4823400768961887,0.3535815105575208,0.4823400768961887,True,normal
sensor_44,sensor_48,0.35204575173036773,0.39600010422488274,0.35204575173036773,0.39600010422488274,True,normal
sensor_07,sensor_12,0.35199744639247077,0.31407329952668095,0.35199744639247077,0.31407329952668095,True,normal
sensor_03,sensor_11,0.3503824394270575,0.32240438013088507,0.3503824394270575,0.32240438013088507,True,normal
sensor_23,sensor_48,0.349565632253708,0.5353266406906305,0.349565632253708,0.5353266406906305,True,normal
sensor_14,sensor_27,0.3479745730772379,0.1303732366144176,0.3479745730772379,0.1303732366144176,True,normal
sensor_07,sensor_13,0.3437569663463156,0.4643304709802239,0.3437569663463156,0.4643304709802239,True,normal
sensor_03,sensor_48,0.34304205318390657,0.361599012472233,0.34304205318390657,0.361599012472233,True,normal
sensor_44,sensor_45,0.34054963056036447,0.5749325861876635,0.34054963056036447,0.5749325861876635,True,normal
sensor_23,sensor_37,-0.34019201082301403,-0.6857228991585138,0.34019201082301403,0.6857228991585138,False,normal
sensor_27,sensor_28,0.33790408078318934,0.16836534773398404,0.33790408078318934,0.16836534773398404,True,normal
sensor_13,sensor_30,0.33650218664472437,0.5503648747208797,0.33650218664472437,0.5503648747208797,True,normal
sensor_09,sensor_11,0.3326198842964832,0.27554749909496057,0.3326198842964832,0.27554749909496057,True,normal
sensor_01,sensor_03,0.3297793180057844,0.3391466196727781,0.3297793180057844,0.3391466196727781,True,normal
sensor_09,sensor_10,0.329203583512277,0.1276542559396689,0.329203583512277,0.1276542559396689,True,normal
sensor_11,sensor_49,0.32796879130880624,0.45022147224315967,0.32796879130880624,0.45022147224315967,True,normal
sensor_06,sensor_49,0.32757717506835654,0.3815711997029379,0.32757717506835654,0.3815711997029379,True,normal
sensor_10,sensor_12,0.32624421960067407,0.03504826881187887,0.32624421960067407,0.03504826881187887,True,normal
sensor_06,sensor_23,0.3227481507323734,0.6995321843823064,0.3227481507323734,0.6995321843823064,True,normal
sensor_08,sensor_13,0.32270815217250376,0.448915333199467,0.32270815217250376,0.448915333199467,True,normal
sensor_06,sensor_34,0.3206771165566344,0.44352692576597674,0.3206771165566344,0.44352692576597674,True,normal
sensor_41,sensor_47,0.3189724761760392,0.5727766453738083,0.3189724761760392,0.5727766453738083,True,normal
sensor_08,sensor_10,0.3177171021819553,0.03796216201620539,0.3177171021819553,0.03796216201620539,True,normal
sensor_10,sensor_34,0.3161915658646739,0.4234022527079385,0.3161915658646739,0.4234022527079385,True,normal
sensor_03,sensor_07,0.3134843272742893,0.2504382701497557,0.3134843272742893,0.2504382701497557,True,normal
sensor_00,sensor_51,0.3067577176280763,0.022789913778749,0.3067577176280763,0.022789913778749,True,normal
sensor_12,sensor_13,0.3041316107978551,0.3940956017038975,0.3041316107978551,0.3940956017038975,True,normal
sensor_22,sensor_48,0.30394129803543396,0.48043388157102873,0.30394129803543396,0.48043388157102873,True,normal
sensor_08,sensor_48,0.3025599423170608,0.40341886311127206,0.3025599423170608,0.40341886311127206,True,normal
sensor_13,sensor_22,0.30182310840866194,0.35339783517983764,0.30182310840866194,0.35339783517983764,True,normal
sensor_22,sensor_37,-0.30152787148400606,-0.605597998975659,0.30152787148400606,0.605597998975659,False,normal
sensor_30,sensor_48,0.30081577263510495,0.4647559607559965,0.30081577263510495,0.4647559607559965,True,normal
sensor_36,sensor_48,0.297862891487997,0.19619948310556648,0.297862891487997,0.19619948310556648,True,normal
sensor_46,sensor_47,0.2936630701156072,0.42252474691684927,0.2936630701156072,0.42252474691684927,True,normal
sensor_44,sensor_46,0.2932512875635839,0.47188608507995305,0.2932512875635839,0.47188608507995305,True,normal
sensor_11,sensor_37,-0.29223010260273075,-0.35176313003108406,0.29223010260273075,0.35176313003108406,False,normal
sensor_29,sensor_35,0.2898300178536589,-0.269170099851795,0.2898300178536589,0.269170099851795,True,normal
sensor_00,sensor_03,0.2860388256635968,0.13793960801483898,0.2860388256635968,0.13793960801483898,True,normal
sensor_38,sensor_47,0.28079424927472196,0.3892824684600784,0.28079424927472196,0.3892824684600784,True,normal
sensor_08,sensor_12,0.2802618886664535,0.2778376798895014,0.2802618886664535,0.2778376798895014,True,normal
sensor_37,sensor_41,0.27931412764556246,0.3567809527370765,0.27931412764556246,0.3567809527370765,True,normal
sensor_13,sensor_40,0.2787424939082532,0.30291920623555485,0.2787424939082532,0.30291920623555485,True,normal
sensor_01,sensor_02,0.2771977736629689,0.3145319600248463,0.2771977736629689,0.3145319600248463,True,normal
sensor_03,sensor_12,0.2771453179128846,0.2561037019273761,0.2771453179128846,0.2561037019273761,True,normal
sensor_04,sensor_51,0.2768877828868941,0.09630331853799122,0.2768877828868941,0.09630331853799122,True,normal
sensor_06,sensor_40,0.27623017373560876,0.38063886878153336,0.27623017373560876,0.38063886878153336,True,normal
sensor_13,sensor_26,0.2736312086177742,0.16705781341936524,0.2736312086177742,0.16705781341936524,True,normal
sensor_06,sensor_22,0.2704666539174475,0.5801902412299573,0.2704666539174475,0.5801902412299573,True,normal
sensor_00,sensor_39,-0.26876781014564927,-0.020004977603284277,0.26876781014564927,0.020004977603284277,False,normal
sensor_13,sensor_34,0.2684350485589103,0.16904920809720902,0.2684350485589103,0.16904920809720902,True,normal
sensor_12,sensor_49,0.26701328261821106,0.428812042772954,0.26701328261821106,0.428812042772954,True,normal
sensor_40,sensor_46,0.266432546350682,0.3790370372537035,0.266432546350682,0.3790370372537035,True,normal
sensor_03,sensor_08,0.2632167482562867,0.22117933470127596,0.2632167482562867,0.22117933470127596,True,normal
sensor_13,sensor_24,0.26223236136185435,0.3079468545170296,0.26223236136185435,0.3079468545170296,True,normal
sensor_13,sensor_14,0.26156574850031233,0.1409272885931821,0.26156574850031233,0.1409272885931821,True,normal
sensor_26,sensor_37,-0.26003823498200784,-0.3433930663373855,0.26003823498200784,0.3433930663373855,False,normal
sensor_13,sensor_20,0.2579351478807435,0.17750478125970887,0.2579351478807435,0.17750478125970887,True,normal
sensor_13,sensor_49,0.25712648191201626,0.2552213260294968,0.25712648191201626,0.2552213260294968,True,normal
sensor_13,sensor_19,0.2562186267899678,0.17379852000912235,0.2562186267899678,0.17379852000912235,True,normal
sensor_02,sensor_12,0.2559459383469434,0.1169051561301069,0.2559459383469434,0.1169051561301069,True,normal
sensor_13,sensor_21,0.2546845975062734,0.16720509000761746,0.2546845975062734,0.16720509000761746,True,normal
sensor_14,sensor_48,0.25425772072197417,0.23986893544965152,0.25425772072197417,0.23986893544965152,True,normal
sensor_13,sensor_16,0.25423287364251673,0.14704269098985145,0.25423287364251673,0.14704269098985145,True,normal
sensor_49,sensor_51,0.25339525070616814,0.6402831594015861,0.25339525070616814,0.6402831594015861,True,normal
sensor_19,sensor_48,0.25299656397676457,0.2691390004621264,0.25299656397676457,0.2691390004621264,True,normal
sensor_10,sensor_47,0.2523305717055215,0.42426727860373725,0.2523305717055215,0.42426727860373725,True,normal
sensor_20,sensor_48,0.25229112003372345,0.2628248623158852,0.25229112003372345,0.2628248623158852,True,normal
sensor_11,sensor_40,0.2516338179019329,0.3613987958939172,0.2516338179019329,0.3613987958939172,True,normal
sensor_40,sensor_48,0.2509320189706495,0.3212813134470642,0.2509320189706495,0.3212813134470642,True,normal
sensor_10,sensor_36,0.25010082176074794,0.3360344441865293,0.25010082176074794,0.3360344441865293,True,normal
sensor_24,sensor_48,0.24988601221164933,0.33551093481189376,0.24988601221164933,0.33551093481189376,True,normal
sensor_25,sensor_48,0.24891891053095144,0.12391908649553628,0.24891891053095144,0.12391908649553628,True,normal
sensor_21,sensor_48,0.2487881990314529,0.2573047888832891,0.2487881990314529,0.2573047888832891,True,normal
sensor_13,sensor_25,0.24864661938453514,-0.024878028294130567,0.24864661938453514,0.024878028294130567,True,normal
sensor_43,sensor_47,0.24857006620784702,0.41208252221287195,0.24857006620784702,0.41208252221287195,True,normal
sensor_06,sensor_30,0.24679924440498185,0.49959794066201435,0.24679924440498185,0.49959794066201435,True,normal
sensor_10,sensor_51,0.2457830687631169,0.09687394045243805,0.2457830687631169,0.09687394045243805,True,normal
sensor_27,sensor_36,0.24405401347797037,0.21276268528525924,0.24405401347797037,0.21276268528525924,True,normal
sensor_16,sensor_48,0.24404616017248384,0.20366863182566403,0.24404616017248384,0.20366863182566403,True,normal
sensor_03,sensor_49,0.2439129060946147,0.3567362561245061,0.2439129060946147,0.3567362561245061,True,normal
sensor_06,sensor_26,0.24370629116765613,0.3501367351014363,0.24370629116765613,0.3501367351014363,True,normal
sensor_05,sensor_10,0.24350016876916428,-0.12541397686711628,0.24350016876916428,0.12541397686711628,True,normal
sensor_46,sensor_49,0.24247248270266009,0.46401791010957294,0.24247248270266009,0.46401791010957294,True,normal
sensor_30,sensor_37,-0.24179163620151134,-0.3984689146974315,0.24179163620151134,0.3984689146974315,False,normal
sensor_27,sensor_34,0.24127115988354472,0.23023693217121713,0.24127115988354472,0.23023693217121713,True,normal
sensor_06,sensor_44,0.24117559407891911,0.36139070192879635,0.24117559407891911,0.36139070192879635,True,normal
sensor_13,sensor_32,0.2409061539295401,0.30527550346658283,0.2409061539295401,0.30527550346658283,True,normal
sensor_26,sensor_48,0.23940832985689622,0.1989597525095941,0.23940832985689622,0.1989597525095941,True,normal
sensor_27,sensor_48,0.23760517855979277,0.31302518327249973,0.23760517855979277,0.31302518327249973,True,normal
sensor_07,sensor_37,-0.23658448895960893,-0.31937295863333776,0.23658448895960893,0.31937295863333776,False,normal
sensor_01,sensor_49,0.23537043703841215,0.33552237634213045,0.23537043703841215,0.33552237634213045,True,normal
sensor_08,sensor_37,-0.23520009861172023,-0.33425241843712805,0.23520009861172023,0.33425241843712805,False,normal
sensor_02,sensor_10,0.23417609418209948,-0.02085689871591633,0.23417609418209948,0.02085689871591633,True,normal
sensor_03,sensor_13,0.23402373470749788,0.26373467636871134,0.23402373470749788,0.26373467636871134,True,normal
sensor_13,sensor_44,0.23035213392839765,0.2519089909425764,0.23035213392839765,0.2519089909425764,True,normal
sensor_05,sensor_46,-0.2303449994485297,-0.23096913911497277,0.2303449994485297,0.23096913911497277,False,normal
sensor_07,sensor_49,0.22805021196027284,0.3066209476622828,0.22805021196027284,0.3066209476622828,True,normal
sensor_37,sensor_42,0.2273128568946952,0.38571781090442303,0.2273128568946952,0.38571781090442303,True,normal
sensor_04,sensor_39,-0.22712204774384834,-0.09336451130959866,0.22712204774384834,0.09336451130959866,False,normal
sensor_39,sensor_40,0.22645806800580828,-0.06406128850236367,0.22645806800580828,0.06406128850236367,True,normal
sensor_11,sensor_39,-0.22549969055736613,-0.28099134146929805,0.22549969055736613,0.28099134146929805,False,normal
sensor_03,sensor_04,0.2251530082048293,0.10127031020347704,0.2251530082048293,0.10127031020347704,True,normal
sensor_35,sensor_40,0.22352928566948385,0.3071526758059829,0.22352928566948385,0.3071526758059829,True,normal
sensor_43,sensor_44,0.2231988216122012,0.3808737211695387,0.2231988216122012,0.3808737211695387,True,normal
sensor_25,sensor_37,-0.22252455892469097,-0.18561356202105544,0.22252455892469097,0.18561356202105544,False,normal
sensor_07,sensor_40,0.2217677024538152,0.31645502163777567,0.2217677024538152,0.31645502163777567,True,normal
sensor_13,sensor_17,0.2216394032764756,0.10754025229035129,0.2216394032764756,0.10754025229035129,True,normal
sensor_01,sensor_08,0.22118191440102258,0.14918229664178007,0.22118191440102258,0.14918229664178007,True,normal
sensor_10,sensor_35,0.22112453089294368,0.28185983781958535,0.22112453089294368,0.28185983781958535,True,normal
sensor_06,sensor_25,0.21972204525987746,0.17054438051143345,0.21972204525987746,0.17054438051143345,True,normal
sensor_37,sensor_49,-0.2191497716734567,-0.17262062502862216,0.2191497716734567,0.17262062502862216,False,normal
sensor_05,sensor_48,-0.21872612527961713,-0.32926636864193626,0.21872612527961713,0.32926636864193626,False,normal
sensor_40,sensor_44,0.21870803523083987,0.31859072075885314,0.21870803523083987,0.31859072075885314,True,normal
sensor_06,sensor_20,0.21837024348081002,0.35708435848047515,0.21837024348081002,0.35708435848047515,True,normal
sensor_13,sensor_27,0.2182556976983033,0.4243324972599583,0.2182556976983033,0.4243324972599583,True,normal
sensor_06,sensor_21,0.21796202299740383,0.34648255425038893,0.21796202299740383,0.34648255425038893,True,normal
sensor_03,sensor_09,0.21756161290591844,0.20329149418345624,0.21756161290591844,0.20329149418345624,True,normal
sensor_06,sensor_19,0.21729775463635506,0.3571970383307094,0.21729775463635506,0.3571970383307094,True,normal
sensor_14,sensor_37,-0.21683376020804646,-0.2583391151252204,0.21683376020804646,0.2583391151252204,False,normal
sensor_11,sensor_30,0.21680125646115397,0.5419759998562258,0.21680125646115397,0.5419759998562258,True,normal
sensor_06,sensor_51,0.21650064180678624,0.1699529547102695,0.21650064180678624,0.1699529547102695,True,normal
sensor_06,sensor_32,0.2161209851102959,0.42430573597761473,0.2161209851102959,0.42430573597761473,True,normal
sensor_06,sensor_14,0.21605241854197402,0.2762456828806369,0.21605241854197402,0.2762456828806369,True,normal
sensor_19,sensor_37,-0.21580237062037,-0.33323258500762726,0.21580237062037,0.33323258500762726,False,normal
sensor_20,sensor_37,-0.2152106376980472,-0.3404759557069289,0.2152106376980472,0.3404759557069289,False,normal
sensor_21,sensor_37,-0.213832753513629,-0.3182997315145352,0.213832753513629,0.3182997315145352,False,normal
sensor_05,sensor_37,0.21323592324144383,0.2852279108461937,0.21323592324144383,0.2852279108461937,True,normal
sensor_17,sensor_48,0.2125943938191981,0.14849291971856665,0.2125943938191981,0.14849291971856665,True,normal
sensor_24,sensor_37,-0.21246238392525596,-0.24180508534574677,0.21246238392525596,0.24180508534574677,False,normal
sensor_37,sensor_40,-0.21187409604188484,-0.25052841349196636,0.21187409604188484,0.25052841349196636,False,normal
sensor_06,sensor_16,0.21181684235210796,0.2967315788873671,0.21181684235210796,0.2967315788873671,True,normal
sensor_06,sensor_27,0.21136272002047995,0.3913343034538821,0.21136272002047995,0.3913343034538821,True,normal
sensor_06,sensor_46,0.21109378098031606,0.42097543052040537,0.21109378098031606,0.42097543052040537,True,normal
sensor_02,sensor_06,0.2107803439515656,-0.06410362025057592,0.2107803439515656,0.06410362025057592,True,normal
sensor_06,sensor_24,0.21025820421398406,0.2617557436792495,0.21025820421398406,0.2617557436792495,True,normal
sensor_16,sensor_37,-0.21024348276578766,-0.2665893119661559,0.21024348276578766,0.2665893119661559,False,normal
sensor_01,sensor_44,0.21019406195309295,0.34085550688823346,0.21019406195309295,0.34085550688823346,True,normal
sensor_32,sensor_37,-0.2092752599698219,-0.3615186117473499,0.2092752599698219,0.3615186117473499,False,normal
sensor_13,sensor_18,0.2085403487128155,0.10824414515448555,0.2085403487128155,0.10824414515448555,True,normal
sensor_29,sensor_34,0.20821429713164824,-0.11189588355747378,0.20821429713164824,0.11189588355747378,True,normal
sensor_02,sensor_07,0.20725577728799774,0.0025347240730888405,0.20725577728799774,0.0025347240730888405,True,normal
sensor_10,sensor_37,-0.2058249089417223,-0.25027521054809904,0.2058249089417223,0.25027521054809904,False,normal
sensor_40,sensor_42,0.20446396995972627,0.05972978509048324,0.20446396995972627,0.05972978509048324,True,normal
sensor_08,sensor_35,0.20421804686345207,0.35492829679605226,0.20421804686345207,0.35492829679605226,True,normal
sensor_35,sensor_44,0.20414753340074396,0.27758569261708904,0.20414753340074396,0.27758569261708904,True,normal
sensor_18,sensor_48,0.20405860618648636,0.14795705139223903,0.20405860618648636,0.14795705139223903,True,normal
sensor_13,sensor_46,0.20384244436153942,0.23175433719254832,0.20384244436153942,0.23175433719254832,True,normal
sensor_41,sensor_48,-0.2013443701833927,-0.24786585824642524,0.2013443701833927,0.24786585824642524,False,normal
sensor_01,sensor_45,0.20120481843293272,0.3773086871084976,0.20120481843293272,0.3773086871084976,True,normal
sensor_08,sensor_40,0.20016787086846705,0.2866842335106424,0.20016787086846705,0.2866842335106424,True,normal
sensor_29,sensor_37,0.20003645294865277,0.4258914372699769,0.20003645294865277,0.4258914372699769,True,normal
sensor_08,sensor_49,0.19880720425023188,0.2896734616925306,0.19880720425023188,0.2896734616925306,True,normal
sensor_00,sensor_48,0.19839642779686478,0.09193221981805995,0.19839642779686478,0.09193221981805995,True,normal
sensor_12,sensor_37,-0.19834006717991415,-0.2451493237743684,0.19834006717991415,0.2451493237743684,False,normal
sensor_10,sensor_26,0.19825226182969086,0.3871652534097598,0.19825226182969086,0.3871652534097598,True,normal
sensor_42,sensor_47,0.19809774753336798,0.5449011941334808,0.19809774753336798,0.5449011941334808,True,normal
sensor_32,sensor_48,0.19661152383030753,0.26562346159298633,0.19661152383030753,0.26562346159298633,True,normal
sensor_03,sensor_44,0.19594885122166086,0.3651585628506901,0.19594885122166086,0.3651585628506901,True,normal
sensor_06,sensor_39,-0.19555457237344,-0.19138472972760498,0.19555457237344,0.19138472972760498,False,normal
sensor_12,sensor_39,-0.1932886170439644,-0.24683752980373247,0.1932886170439644,0.24683752980373247,False,normal
sensor_27,sensor_37,-0.19283203718998437,-0.2921100988136143,0.19283203718998437,0.2921100988136143,False,normal
sensor_29,sensor_36,0.192089628231433,0.03872468938496304,0.192089628231433,0.03872468938496304,True,normal
sensor_37,sensor_46,-0.19173793322244098,-0.2291849494101958,0.19173793322244098,0.2291849494101958,False,normal
sensor_02,sensor_34,-0.19160751926924047,-0.2556722341602375,0.19160751926924047,0.2556722341602375,False,normal
sensor_06,sensor_18,0.19099932552568596,0.252122943000479,0.19099932552568596,0.252122943000479,True,normal
sensor_11,sensor_35,0.19079417420626427,0.3539991208681857,0.19079417420626427,0.3539991208681857,True,normal
sensor_35,sensor_49,0.19043595292604773,0.2361978127346773,0.19043595292604773,0.2361978127346773,True,normal
sensor_45,sensor_47,0.19027287764973158,0.3328524935801963,0.19027287764973158,0.3328524935801963,True,normal
sensor_06,sensor_17,0.18924890882745526,0.25131604459251516,0.18924890882745526,0.25131604459251516,True,normal
sensor_01,sensor_07,0.18901446431883628,0.10278141525781088,0.18901446431883628,0.10278141525781088,True,normal
sensor_23,sensor_49,0.1865438176509457,0.30466200694394413,0.1865438176509457,0.30466200694394413,True,normal
sensor_17,sensor_37,-0.18625657635858897,-0.21729267125765128,0.18625657635858897,0.21729267125765128,False,normal
sensor_08,sensor_44,0.18592010438674206,0.3241260397870129,0.18592010438674206,0.3241260397870129,True,normal
sensor_04,sensor_48,0.18400531869539696,0.19548652583600876,0.18400531869539696,0.19548652583600876,True,normal
sensor_35,sensor_46,0.18391496122322343,0.3158386781391114,0.18391496122322343,0.3158386781391114,True,normal
sensor_05,sensor_13,-0.18183682620601463,-0.26815915313402167,0.18183682620601463,0.26815915313402167,False,normal
sensor_37,sensor_44,-0.18181660257546833,-0.134988877224765,0.18181660257546833,0.134988877224765,False,normal
sensor_36,sensor_40,0.18169500828571947,0.15837536212503855,0.18169500828571947,0.15837536212503855,True,normal
sensor_07,sensor_44,0.18049478046160264,0.2817422913855422,0.18049478046160264,0.2817422913855422,True,normal
sensor_01,sensor_41,0.1798961915878421,0.276616874058401,0.1798961915878421,0.276616874058401,True,normal
sensor_07,sensor_35,0.17936728253419862,0.3089126534411959,0.17936728253419862,0.3089126534411959,True,normal
sensor_10,sensor_39,-0.1787656765348142,0.002543651933332312,0.1787656765348142,0.002543651933332312,False,normal
sensor_09,sensor_12,0.17876549731723423,0.10577367010623998,0.17876549731723423,0.10577367010623998,True,normal
sensor_08,sensor_36,0.1783416552367394,0.19101125949587097,0.1783416552367394,0.19101125949587097,True,normal
sensor_10,sensor_32,0.17771359922419386,0.35865980622265325,0.17771359922419386,0.35865980622265325,True,normal
sensor_02,sensor_11,0.17749521899967105,0.0004985453201538207,0.17749521899967105,0.0004985453201538207,True,normal
sensor_11,sensor_42,-0.17656717957768955,-0.22364595695917044,0.17656717957768955,0.22364595695917044,False,normal
sensor_18,sensor_37,-0.17571334938845845,-0.21811488824002864,0.17571334938845845,0.21811488824002864,False,normal
sensor_48,sensor_51,0.17539842714673495,0.4131485431443075,0.17539842714673495,0.4131485431443075,True,normal
sensor_39,sensor_48,-0.1750900274966072,-0.26956741649338994,0.1750900274966072,0.26956741649338994,False,normal
sensor_27,sensor_49,0.17463534615165863,0.17245552600764705,0.17463534615165863,0.17245552600764705,True,normal
sensor_00,sensor_42,-0.17424559313092375,0.0032670144150029317,0.17424559313092375,0.0032670144150029317,False,normal
sensor_02,sensor_51,0.17369703052508648,0.14668632493255646,0.17369703052508648,0.14668632493255646,True,normal
sensor_05,sensor_38,0.17348270740702765,0.1679097923722172,0.17348270740702765,0.1679097923722172,True,normal
sensor_02,sensor_37,0.17303548623286988,0.24539457743851842,0.17303548623286988,0.24539457743851842,True,normal
sensor_13,sensor_41,-0.1728649283788684,-0.2542746043541182,0.1728649283788684,0.2542746043541182,False,normal
sensor_09,sensor_13,0.17202012139320344,0.272941033797304,0.17202012139320344,0.272941033797304,True,normal
sensor_10,sensor_22,0.17176336423178148,0.323554975100512,0.17176336423178148,0.323554975100512,True,normal
sensor_03,sensor_40,0.17157921508549112,0.2350096465101794,0.17157921508549112,0.2350096465101794,True,normal
sensor_02,sensor_35,-0.1704116880033448,-0.21720915454486683,0.1704116880033448,0.21720915454486683,False,normal
sensor_11,sensor_44,0.16908701641453663,0.3005670235164496,0.16908701641453663,0.3005670235164496,True,normal
sensor_10,sensor_23,0.16893868130547565,0.2952010892907356,0.16893868130547565,0.2952010892907356,True,normal
sensor_11,sensor_27,0.16884820647100574,0.3955484839940288,0.16884820647100574,0.3955484839940288,True,normal
sensor_36,sensor_47,0.1684187876012052,0.20436369395841086,0.1684187876012052,0.20436369395841086,True,normal
sensor_23,sensor_40,0.16690062432752015,0.3178315937338884,0.16690062432752015,0.3178315937338884,True,normal
sensor_40,sensor_49,0.1657192004726688,0.2729653352533619,0.1657192004726688,0.2729653352533619,True,normal
sensor_34,sensor_48,0.1646125034474082,0.1758158319058203,0.1646125034474082,0.1758158319058203,True,normal
sensor_30,sensor_49,0.16350864029998002,0.2702733155063301,0.16350864029998002,0.2702733155063301,True,normal
sensor_10,sensor_25,0.16331012622855098,0.2930825430281108,0.16331012622855098,0.2930825430281108,True,normal
sensor_06,sensor_42,-0.16279811636770686,-0.1264393414667256,0.16279811636770686,0.1264393414667256,False,normal
sensor_09,sensor_48,0.16225806259340497,0.2406540395642507,0.16225806259340497,0.2406540395642507,True,normal
sensor_23,sensor_44,0.16173476031828343,0.268212605204468,0.16173476031828343,0.268212605204468,True,normal
sensor_01,sensor_09,0.16125232167875317,0.0631991719756598,0.16125232167875317,0.0631991719756598,True,normal
sensor_01,sensor_38,0.15949511906986336,0.21947590778845802,0.15949511906986336,0.21947590778845802,True,normal
sensor_11,sensor_41,-0.15916539271278596,-0.2320220984528169,0.15916539271278596,0.2320220984528169,False,normal
sensor_02,sensor_48,0.15885724031135234,0.13758049432341374,0.15885724031135234,0.13758049432341374,True,normal
sensor_37,sensor_39,0.1582773131263504,0.31047485818771303,0.1582773131263504,0.31047485818771303,True,normal
sensor_35,sensor_47,0.15769268830339742,0.1965997274671167,0.15769268830339742,0.1965997274671167,True,normal
sensor_02,sensor_36,-0.15741844273326638,-0.2289616493677426,0.15741844273326638,0.2289616493677426,False,normal
sensor_11,sensor_51,0.1566512464211178,0.17462946601392784,0.1566512464211178,0.17462946601392784,True,normal
sensor_11,sensor_23,0.15612774043161334,0.38600092321443497,0.15612774043161334,0.38600092321443497,True,normal
sensor_22,sensor_49,0.15612166067064237,0.2725312246520069,0.15612166067064237,0.2725312246520069,True,normal
sensor_36,sensor_46,0.15521116696386736,0.16579788710898985,0.15521116696386736,0.16579788710898985,True,normal
sensor_08,sensor_34,0.15461994790592581,0.19870865515864977,0.15461994790592581,0.19870865515864977,True,normal
sensor_23,sensor_46,0.15444806956883408,0.3612126606515459,0.15444806956883408,0.3612126606515459,True,normal
sensor_03,sensor_38,0.1542209851381308,0.20757727295195658,0.1542209851381308,0.20757727295195658,True,normal
sensor_01,sensor_06,0.15379332791124917,0.13440774915765713,0.15379332791124917,0.13440774915765713,True,normal
sensor_01,sensor_42,0.15359095043026239,0.3474196724479468,0.15359095043026239,0.3474196724479468,True,normal
sensor_13,sensor_31,0.15292937313177035,0.11955444345855457,0.15292937313177035,0.11955444345855457,True,normal
sensor_07,sensor_51,0.15187225992391035,0.09863425883074912,0.15187225992391035,0.09863425883074912,True,normal
